,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
52,ATVI,2020-08-20,81.29000091552734,-8.709999084472656,90.0,0.07,0.05,0.09,-0.07,-50.0,846.0,10007.0,0.401373173828125,False,0.0845408214250025,70049.00000000001,-0.1071472381150994
58,AMD,2020-08-20,81.83999633789062,-9.160003662109375,91.0,0.38,0.35,0.4,-0.22000003,-36.66667,211.0,504.0,0.5751995605468749,False,0.41865079365079366,19152.0,-0.11192575845544653
63,AMD,2020-08-20,81.83999633789062,-13.160003662109375,95.0,0.19,0.16,0.2,-0.14000002,-42.424248,794.0,9151.0,0.622074091796875,False,0.08676647360944159,173869.0,-0.16080161596997167
65,AMD,2020-08-20,81.83999633789062,-15.160003662109375,97.0,0.16,0.14,0.17,-0.110000014,-40.74074,445.0,148.0,0.6689486230468751,False,3.0067567567567566,2368.0,-0.18523954472723422
66,AMD,2020-08-20,81.83999633789062,-18.160003662109375,100.0,0.09,0.08,0.1,-0.099999994,-52.631577,2399.0,10490.0,0.6953155468750001,False,0.22869399428026693,94409.99999999999,-0.22189643786312807
337,AMZN,2020-08-20,3161.02001953125,-338.97998046875,3500.0,3.85,3.7,4.25,-0.120000124,-3.0226731,890.0,2032.0,0.41727267303466786,False,0.43799212598425197,782320.0,-0.10723753040925618
343,AMZN,2020-08-20,3161.02001953125,-438.97998046875,3600.0,2.21,2.13,2.25,-0.029999971,-1.3392844,233.0,864.0,0.4527642614746094,False,0.26967592592592593,190944.0,-0.13887288842094922
355,AMZN,2020-08-20,3161.02001953125,-838.97998046875,4000.0,0.47,0.4,0.55,-0.059999973,-11.32075,353.0,1737.0,0.6120644262695314,False,0.20322394933793897,81639.0,-0.26541432046772134
364,AMZN,2020-08-20,3161.02001953125,-1138.97998046875,4300.0,0.23,0.23,0.25,-0.17,-42.5,766.0,1300.0,0.7251004052734374,False,0.5892307692307692,29900.0,-0.36032039450280046
22,AAL,2020-08-20,13.300000190734863,-1.6999998092651367,15.0,0.17,0.16,0.17,-0.14,-45.16129,7355.0,53713.0,0.85937640625,False,0.13693146910431367,913121.0000000001,-0.12781953269815757
