,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
42,ABBV,2020-08-20,97.16000366210938,-12.839996337890625,110.0,0.23,0.21,0.25,-0.019999996,-7.999998,263.0,10609.0,0.31592480957031244,False,0.02479027241021774,244007.00000000003,-0.1321531067716292
44,ATVI,2020-08-20,81.62999725341797,-8.370002746582031,90.0,0.93,0.83,0.94,0.07999998,9.411762,433.0,7487.0,0.4155331884765625,False,0.05783357820221718,696291.0000000001,-0.10253586951127291
45,ATVI,2020-08-20,81.62999725341797,-13.370002746582031,95.0,0.42,0.39,0.6,-0.060000002,-12.500002,396.0,926.0,0.477544287109375,False,0.42764578833693306,38891.99999999999,-0.16378786226189918
28,AMD,2020-08-20,68.97000122070312,-11.029998779296875,80.0,1.48,1.44,1.52,-0.6500001,-30.516434,9772.0,4884.0,0.6774934594726563,False,2.0008190008190008,722832.0,-0.1599245843711242
29,AMD,2020-08-20,68.97000122070312,-16.029998779296875,85.0,0.88,0.86,0.88,-0.51,-36.690647,22806.0,4067.0,0.6962920996093751,False,5.607573149741825,357896.0,-0.23241987089431945
30,AMD,2020-08-20,68.97000122070312,-21.029998779296875,90.0,0.51,0.49,0.55,-0.38,-42.69663,6174.0,983.0,0.7172879833984375,False,6.280773143438454,50133.0,-0.3049151574175147
31,AMD,2020-08-20,68.97000122070312,-26.029998779296875,95.0,0.3,0.28,0.34,-0.28999996,-49.15254,1413.0,2880.0,0.735354208984375,False,0.490625,86400.0,-0.37741044394071
7,ALB,2020-08-20,85.77999877929688,-9.220001220703125,95.0,1.29,1.25,1.35,-0.4100001,-24.117651,211.0,949.0,0.4826711889648438,False,0.22233930453108536,122421.0,-0.1074842778259445
97,GOOG,2020-08-20,1530.199951171875,-169.800048828125,1700.0,9.4,8.7,10.0,0.5,5.6179776,625.0,689.0,0.3591372680664062,False,0.9071117561683599,647660.0,-0.11096592226269959
316,AMZN,2020-08-20,3055.2099609375,-444.7900390625,3500.0,37.0,36.0,37.5,-1.3499985,-3.5202048,384.0,1331.0,0.5182238119506836,False,0.28850488354620585,4924700.0,-0.14558411524883053
318,AMZN,2020-08-20,3055.2099609375,-484.7900390625,3540.0,33.0,31.2,33.3,-3.0,-8.333334,258.0,135.0,0.5225572647094726,False,1.9111111111111112,445500.0,-0.1586765051373886
