,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
27,ABT,2020-08-20,99.08000183105469,-10.919998168945312,110.0,0.33,0.32,0.36,-0.14999998,-31.249996,906.0,2710.0,0.26734131103515624,False,0.33431734317343176,89430.0,-0.11021394799291023
22,ABBV,2020-08-20,99.54000091552734,-10.459999084472656,110.0,0.62,0.53,0.7,-0.24000001,-27.906979,930.0,8206.0,0.31372756591796874,False,0.11333170850597124,508772.0,-0.10508337340030093
23,ABBV,2020-08-20,99.54000091552734,-15.459999084472656,115.0,0.22,0.19,0.26,-0.15,-40.54054,230.0,2642.0,0.31445998046874996,False,0.08705526116578349,58124.0,-0.15531443582758733
23,ATVI,2020-08-20,81.16000366210938,-8.839996337890625,90.0,1.0,0.9,1.08,0.18,21.951221,675.0,4975.0,0.4018614501953125,False,0.135678391959799,497500.0,-0.108920600529959
25,ATVI,2020-08-20,81.16000366210938,-18.839996337890625,100.0,0.28,0.27,0.28,0.07000001,33.333336,336.0,4602.0,0.44336494140625,False,0.07301173402868318,128856.00000000001,-0.23213400058884334
11,AMD,2020-08-20,57.459999084472656,-7.540000915527344,65.0,1.54,1.52,1.54,0.45999992,42.592583,4446.0,13088.0,0.5939982006835938,False,0.339700488997555,2015552.0,-0.1312217374811074
12,AMD,2020-08-20,57.459999084472656,-12.540000915527344,70.0,0.83,0.83,0.85,0.21999997,36.065567,649.0,8572.0,0.6208534008789064,False,0.07571161922538497,711475.9999999999,-0.2182387942104234
13,AMD,2020-08-20,57.459999084472656,-17.540000915527344,75.0,0.49,0.46,0.5,0.100000024,25.641033,625.0,1422.0,0.65039412109375,False,0.43952180028129395,69678.0,-0.30525585093973934
14,AMD,2020-08-20,57.459999084472656,-22.540000915527344,80.0,0.3,0.27,0.31,0.050000012,20.000004,741.0,2542.0,0.6826203613281252,False,0.2915027537372148,76260.0,-0.3922729076690553
17,AMD,2020-08-20,57.459999084472656,-37.540000915527344,95.0,0.13,0.05,0.13,0.03999999,44.44443,1432.0,1982.0,0.7812521875,False,0.722502522704339,25766.000000000004,-0.6533240778570032
8,AAP,2020-08-20,144.89999389648438,-15.100006103515625,160.0,2.7,2.2,2.75,-0.01999998,-0.73529345,1309.0,51.0,0.4547173669433594,False,25.666666666666668,13770.000000000002,-0.10420984637378918
6,AFL,2020-08-20,35.97999954223633,-4.020000457763672,40.0,0.2,0.15,0.25,-0.3,-60.000004,288.0,1546.0,0.32520206054687495,False,0.18628719275549807,30920.000000000004,-0.11172875233210217
10,APD,2020-08-20,290.8699951171875,-29.1300048828125,320.0,1.75,1.65,2.75,-0.6500001,-27.083338,1800.0,39.0,0.336920693359375,False,46.15384615384615,6825.0,-0.10014785083307208
4,ALK,2020-08-20,35.88999938964844,-4.1100006103515625,40.0,1.5,1.45,1.6,-0.54999995,-26.829266,278.0,528.0,0.708010732421875,False,0.5265151515151515,79200.0,-0.11451659738776669
8,MO,2020-08-20,40.869998931884766,-4.130001068115234,45.0,0.26,0.25,0.28,-0.20000002,-43.478264,571.0,3092.0,0.30371790039062496,False,0.18467011642949546,80392.0,-0.10105214524224541
318,AMZN,2020-08-20,3196.840087890625,-403.159912109375,3600.0,81.85,79.65,82.25,45.35,124.246574,202.0,321.0,0.5694089080047607,False,0.6292834890965732,2627385.0,-0.12611200467502662
324,AMZN,2020-08-20,3196.840087890625,-503.159912109375,3700.0,66.31,63.95,66.45,35.76,117.05401,450.0,675.0,0.5818370674133302,False,0.6666666666666666,4475925.0,-0.15739289369377735
330,AMZN,2020-08-20,3196.840087890625,-803.159912109375,4000.0,36.99,36.15,37.65,18.390001,98.87097,267.0,851.0,0.6285284950256349,False,0.3137485311398355,3147849.0,-0.25123556075002956
335,AMZN,2020-08-20,3196.840087890625,-933.159912109375,4130.0,29.74,29.35,30.75,13.559999,83.80717,296.0,1022.0,0.6518589501953126,False,0.2896281800391389,3039428.0,-0.2919007164744055
