,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
44,ATVI,2020-08-20,81.19999694824219,-8.800003051757812,90.0,0.73,0.72,0.79,0.0,0.0,298.0,7821.0,0.42090422851562503,False,0.03810254443165836,570933.0,-0.10837442589273785
29,AMD,2020-08-20,76.08999633789062,-8.910003662109375,85.0,1.39,1.26,1.39,0.89,178.0,21777.0,15356.0,0.5493209130859377,False,1.4181427455066424,2134484.0,-0.11709822698036391
30,AMD,2020-08-20,76.08999633789062,-13.910003662109375,90.0,0.73,0.68,0.75,0.44000003,151.72415,2586.0,4241.0,0.5737347314453125,False,0.6097618486206083,309593.0,-0.18280988739097356
31,AMD,2020-08-20,76.08999633789062,-18.910003662109375,95.0,0.42,0.4,0.42,0.24999999,147.0588,3351.0,3354.0,0.6044961425781252,False,0.9991055456171736,140867.99999999997,-0.2485215478015832
16,AAL,2020-08-20,11.399999618530273,-1.6000003814697266,13.0,0.41,0.4,0.42,-0.19000003,-31.66667,736.0,22615.0,0.8339860351562498,False,0.03254477116957771,927215.0,-0.14035091535169752
17,AAL,2020-08-20,11.399999618530273,-2.1000003814697266,13.5,0.33,0.31,0.35,-0.16999999,-33.999996,376.0,1581.0,0.85937640625,False,0.23782416192283365,52173.0,-0.18421056594214744
18,AAL,2020-08-20,11.399999618530273,-2.6000003814697266,14.0,0.26,0.25,0.27,-0.110000014,-29.729733,410.0,8482.0,0.87500125,False,0.048337656213157276,220532.00000000003,-0.22807021653259735
20,AAL,2020-08-20,11.399999618530273,-3.6000003814697266,15.0,0.18,0.17,0.18,-0.07999998,-30.769226,661.0,23614.0,0.9238288867187501,False,0.027991869230117726,425051.99999999994,-0.31578951771349717
21,AAL,2020-08-20,11.399999618530273,-4.100000381469727,15.5,0.13,0.13,0.15,-0.07000001,-35.000004,313.0,1188.0,0.937500625,False,0.26346801346801346,15444.0,-0.35964916830394705
22,AAL,2020-08-20,11.399999618530273,-4.600000381469727,16.0,0.12,0.12,0.13,-0.06000001,-33.333336,275.0,6504.0,0.9765627343750001,False,0.04228167281672817,78048.0,-0.40350881889439694
24,AAL,2020-08-20,11.399999618530273,-5.600000381469727,17.0,0.09,0.09,0.1,-0.049999997,-35.714283,230.0,10530.0,1.0312548437500002,False,0.02184235517568851,94770.0,-0.49122812007529676
28,AAL,2020-08-20,11.399999618530273,-7.600000381469727,19.0,0.06,0.06,0.07,-0.040000003,-40.000004,223.0,6509.0,1.1484417578125,False,0.03426025503149485,39054.0,-0.6666667224370963
29,AAL,2020-08-20,11.399999618530273,-8.600000381469727,20.0,0.05,0.05,0.06,-0.02,-28.571426,428.0,16274.0,1.203128984375,False,0.026299619024210397,81370.0,-0.7543860236179962
