,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
39,ABBV,2020-08-20,92.56999969482422,-12.430000305175781,105.0,0.05,0.03,0.07,-0.029999997,-37.499996,262.0,7514.0,0.32520206054687495,False,0.0348682459409103,37570.00000000001,-0.13427676726967483
52,ATVI,2020-08-20,86.83999633789062,-13.160003662109375,100.0,0.2,0.15,0.21,0.030000001,17.647058,1973.0,4736.0,0.44434149414062496,False,0.41659628378378377,94720.0,-0.15154311627218842
48,AMD,2020-08-20,86.70999908447266,-13.290000915527344,100.0,0.58,0.56,0.58,0.029999971,5.4545403,6213.0,10590.0,0.5722699023437501,False,0.586685552407932,614220.0,-0.15326953126340434
49,AMD,2020-08-20,86.70999908447266,-18.290000915527344,105.0,0.33,0.31,0.34,0.02000001,6.4516163,561.0,1497.0,0.6162147753906251,False,0.374749498997996,49401.00000000001,-0.21093300782657456
50,AMD,2020-08-20,86.70999908447266,-23.290000915527344,110.0,0.23,0.12,0.34,0.049999997,27.777777,898.0,892.0,0.6796907031250001,False,1.006726457399103,20516.0,-0.26859648438974476
51,AMD,2020-08-20,86.70999908447266,-28.290000915527344,115.0,0.15,0.14,0.15,0.030000009,25.00001,412.0,,0.7187528125,False,,,-0.326259960952915
6,ALK,2020-08-20,36.41999816894531,-6.0800018310546875,42.5,0.25,0.2,0.3,0.0,0.0,217.0,686.0,0.6123085644531252,False,0.3163265306122449,17150.0,-0.16694129974556116
8,ALB,2020-08-20,83.33999633789062,-11.660003662109375,95.0,0.15,0.1,0.2,-1.15,-88.46154,317.0,1197.0,0.4184628466796875,False,0.264828738512949,17955.0,-0.13990885738506015
343,AMZN,2020-08-20,3225.0,-775.0,4000.0,2.58,2.55,3.0,-0.45000005,-14.851486,606.0,2219.0,0.5176439837646485,False,0.27309598918431727,572502.0,-0.24031007751937986
19,AAL,2020-08-20,13.039999961853027,-1.4600000381469727,14.5,0.44,0.43,0.44,-0.02000001,-4.3478284,1388.0,1245.0,0.9003916210937499,False,1.114859437751004,54779.99999999999,-0.11196319343696545
20,AAL,2020-08-20,13.039999961853027,-1.9600000381469727,15.0,0.34,0.34,0.35,-0.049999982,-12.820509,19739.0,31828.0,0.9257819921875,False,0.6201772024632399,1082152.0,-0.15030675183134357
21,AAL,2020-08-20,13.039999961853027,-2.4600000381469727,15.5,0.29,0.28,0.29,-0.060000002,-17.142859,2724.0,1781.0,0.96289099609375,False,1.5294778214486244,51649.0,-0.1886503102257217
