,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
42,ABBV,2020-08-20,92.37999725341797,-12.620002746582031,105.0,0.03,0.01,0.05,-0.020000001,-40.000004,203.0,7385.0,0.36524072265625,False,0.027488151658767772,22155.0,-0.1366096895625866
58,ATVI,2020-08-20,82.26000213623047,-12.739997863769531,95.0,0.13,0.1,0.37,-0.040000007,-23.529415,204.0,2911.0,0.5459029785156251,False,0.07007901064926142,37843.0,-0.15487475726867683
59,AMD,2020-08-20,82.23999786376953,-9.760002136230469,92.0,0.6,0.55,0.71,-0.64,-51.6129,410.0,136.0,0.5937540625000001,False,3.014705882352941,8159.999999999999,-0.11867707185982546
60,AMD,2020-08-20,82.23999786376953,-10.260002136230469,92.5,0.55,0.51,0.56,-0.54,-49.541286,239.0,1087.0,0.5830119824218749,False,0.21987120515179392,59785.0,-0.12475683855471581
61,AMD,2020-08-20,82.23999786376953,-10.760002136230469,93.0,0.5,0.47,0.55,-0.5,-50.0,2278.0,181.0,0.5927775097656252,False,12.585635359116022,9050.0,-0.13083660524960616
63,AMD,2020-08-20,82.23999786376953,-12.760002136230469,95.0,0.36,0.35,0.4,-0.41999996,-53.84615,1859.0,7978.0,0.6113320117187502,False,0.23301579343193782,287208.0,-0.15515567202916758
66,AMD,2020-08-20,82.23999786376953,-17.76000213623047,100.0,0.17,0.17,0.19,-0.24999999,-59.523808,2521.0,10611.0,0.6552768847656252,False,0.23758363961926302,180387.0,-0.21595333897807115
67,AMD,2020-08-20,82.23999786376953,-22.76000213623047,105.0,0.1,0.09,0.11,-0.13,-56.521736,963.0,1690.0,0.7070341796875,False,0.5698224852071005,16900.0,-0.2767510059269747
69,AMD,2020-08-20,82.23999786376953,-32.76000213623047,115.0,0.06,0.04,0.06,-0.05,-45.454548,1168.0,2627.0,0.8359391406249999,False,0.44461362771221924,15762.0,-0.39834633982478185
70,AMD,2020-08-20,82.23999786376953,-37.76000213623047,120.0,0.04,0.04,0.05,-0.02,-33.333336,343.0,356.0,0.914063359375,False,0.9634831460674157,1424.0,-0.4591440067736854
