,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
15,ABT,2020-09-17,109.44000244140625,11.94000244140625,97.5,0.19,0.18,0.5,-0.31,-62.0,223.0,942.0,0.4458063232421875,False,0.2367303609341826,17898.0,0.10910089706731212
26,ADBE,2020-09-17,533.7999877929688,143.79998779296875,390.0,0.35,0.26,1.76,-0.030000001,-7.8947372,815.0,1000.0,0.8159198095703124,False,0.815,35000.0,0.2693892676684375
50,ADBE,2020-09-17,533.7999877929688,53.79998779296875,480.0,6.1,5.35,6.15,-0.49000025,-7.4355116,999.0,1009.0,0.5550581604003908,False,0.9900891972249752,615490.0,0.1007867909765385
7,AMD,2020-09-17,90.22000122070312,30.220001220703125,60.0,0.05,0.03,0.06,0.0,0.0,390.0,10214.0,0.8398453515625,False,0.03818288623457999,51070.00000000001,0.3349589981358638
11,AMD,2020-09-17,90.22000122070312,20.220001220703125,70.0,0.24,0.22,0.25,0.059999987,33.333324,263.0,5771.0,0.7246121289062499,False,0.04557269104141397,138504.0,0.22411883115850773
16,AMD,2020-09-17,90.22000122070312,16.220001220703125,74.0,0.36,0.31,0.57,0.030000001,9.090909,292.0,256.0,0.6826203613281252,False,1.140625,9216.0,0.17978276436756532
17,AMD,2020-09-17,90.22000122070312,15.220001220703125,75.0,0.48,0.49,0.5,0.099999994,26.315788,1198.0,11176.0,0.6660189648437502,False,0.10719398711524696,536448.0,0.1686987476698297
21,AMD,2020-09-17,90.22000122070312,12.220001220703125,78.0,0.78,0.77,0.82,0.13999999,21.874998,264.0,1168.0,0.6411168701171875,False,0.22602739726027396,91104.00000000001,0.1354466975766229
23,AMD,2020-09-17,90.22000122070312,10.220001220703125,80.0,1.1,1.06,1.15,0.26000005,30.952389,901.0,5648.0,0.63086306640625,False,0.1595254957507082,621280.0,0.11327866418115169
8,ALXN,2020-09-17,113.81999969482422,28.81999969482422,85.0,0.25,0.0,0.1,0.0,0.0,429.0,1967.0,0.6132851171875001,False,0.2180986273512964,49175.0,0.2532068157801512
0,ALGN,2020-09-17,324.42999267578125,164.42999267578125,160.0,0.13,0.0,0.55,0.0,0.0,252.0,8.0,1.4834010205078125,False,31.5,104.0,0.5068273476185791
97,GOOGL,2020-09-17,1717.3900146484375,217.3900146484375,1500.0,3.21,2.5,3.5,-2.71,-45.777027,486.0,2202.0,0.41309180664062495,False,0.22070844686648503,706842.0,0.12658162257507877
3,GOOG,2020-09-17,1728.280029296875,1128.280029296875,600.0,0.05,0.0,5.0,0.0,0.0,2001.0,2233.0,2.318363579101562,False,0.8961038961038961,11165.0,0.652834037407641
248,AMZN,2020-09-17,3531.449951171875,531.449951171875,3000.0,7.87,6.25,8.25,0.8199997,11.631201,216.0,1815.0,0.49397783859252936,False,0.11900826446280992,1428405.0,0.15049057993743303
268,AMZN,2020-09-17,3531.449951171875,431.449951171875,3100.0,13.6,12.0,13.85,-1.5499992,-10.231018,256.0,3269.0,0.468129708404541,False,0.0783114102171918,4445840.0,0.1221735992686808
7,AAL,2020-09-17,13.229999542236328,4.729999542236328,8.5,0.05,0.02,0.49,0.0,0.0,850.0,850.0,1.8476570117187499,False,1.0,4250.0,0.35752076386215764
10,AAL,2020-09-17,13.229999542236328,3.229999542236328,10.0,0.08,0.06,0.08,-0.049999997,-38.461536,1085.0,13864.0,0.914063359375,False,0.0782602423542989,110912.00000000001,0.2441420751319502
12,AAL,2020-09-17,13.229999542236328,2.229999542236328,11.0,0.19,0.18,0.19,-0.06999999,-26.923075,992.0,18838.0,0.8828136718749999,False,0.05265951799554093,357922.0,0.1685562826451452
13,AAL,2020-09-17,13.229999542236328,1.7299995422363281,11.5,0.27,0.26,0.29,-0.099999994,-27.027025,288.0,2332.0,0.85742330078125,False,0.1234991423670669,62964.0,0.1307633864017427
2,AEP,2020-09-17,80.30999755859375,10.30999755859375,70.0,0.05,0.05,0.1,-0.10000001,-66.66667,300.0,890.0,0.3789124609375,False,0.33707865168539325,4450.0,0.12837751054682364
9,AAPL,2020-09-17,131.39999389648438,76.39999389648438,55.0,0.01,0.0,0.01,0.0,0.0,220.0,,1.3125034374999998,False,,,0.5814307263718105
13,AAPL,2020-09-17,131.39999389648438,71.39999389648438,60.0,0.01,0.01,0.02,0.0,0.0,316.0,,1.3125034374999998,False,,,0.5433789742237932
15,AAPL,2020-09-17,131.39999389648438,68.89999389648438,62.5,0.03,0.0,0.03,0.02,200.0,211.0,,1.2500037499999999,False,,,0.5243530981497847
17,AAPL,2020-09-17,131.39999389648438,66.39999389648438,65.0,0.02,0.01,0.04,0.01,100.0,424.0,,1.2421912890624998,False,,,0.5053272220757761
25,AAPL,2020-09-17,131.39999389648438,56.399993896484375,75.0,0.06,0.05,0.06,0.02,50.0,261.0,,1.0976607617187502,False,,,0.42922371777974155
27,AAPL,2020-09-17,131.39999389648438,53.899993896484375,77.5,0.08,0.07,0.1,0.02,33.333336,232.0,,1.0976607617187502,False,,,0.410197841705733
29,AAPL,2020-09-17,131.39999389648438,51.399993896484375,80.0,0.09,0.08,0.1,0.010000005,12.500008,711.0,,1.0468797656250002,False,,,0.39117196563172435
35,AAPL,2020-09-17,131.39999389648438,43.899993896484375,87.5,0.12,0.09,0.15,0.019999996,19.999996,1129.0,,0.9101571484375,False,,,0.3340943374096985
36,AAPL,2020-09-17,131.39999389648438,42.649993896484375,88.75,0.12,0.1,0.15,0.049999997,71.428566,421.0,,0.8867198828124999,False,,,0.3245813993726942
37,AAPL,2020-09-17,131.39999389648438,41.399993896484375,90.0,0.14,0.11,0.16,0.030000001,27.272728,508.0,,0.86914193359375,False,,,0.3150684613356899
39,AAPL,2020-09-17,131.39999389648438,38.899993896484375,92.5,0.15,0.14,0.21,0.02000001,15.3846245,272.0,,0.8476577734374999,False,,,0.29604258526168126
40,AAPL,2020-09-17,131.39999389648438,37.649993896484375,93.75,0.2,0.11,0.21,0.07000001,53.84616,503.0,,0.80664255859375,False,,,0.286529647224677
41,AAPL,2020-09-17,131.39999389648438,36.399993896484375,95.0,0.18,0.1,0.22,0.040000007,28.571432,246.0,3437.0,0.77929908203125,False,0.0715740471341286,61866.0,0.2770167091876727
43,AAPL,2020-09-17,131.39999389648438,33.899993896484375,97.5,0.21,0.15,0.25,0.029999986,16.666658,243.0,,0.752932158203125,False,,,0.25799083311366405
44,AAPL,2020-09-17,131.39999389648438,32.649993896484375,98.75,0.25,0.1,0.28,0.06999999,38.888885,2450.0,,0.7187528125,False,,,0.24847789507665974
45,AAPL,2020-09-17,131.39999389648438,31.399993896484375,100.0,0.28,0.26,0.28,0.08,39.999996,8269.0,69202.0,0.73633076171875,False,0.11949076616282767,1937656.0000000002,0.23896495703965542
47,AAPL,2020-09-17,131.39999389648438,28.899993896484375,102.5,0.32,0.28,0.35,0.08,33.333336,977.0,4323.0,0.700198310546875,False,0.22600046264168402,138336.0,0.21993908096564682
48,AAPL,2020-09-17,131.39999389648438,27.649993896484375,103.75,0.35,0.32,0.38,0.099999994,39.999996,213.0,,0.6865265722656251,False,,,0.2104261429286425
49,AAPL,2020-09-17,131.39999389648438,26.399993896484375,105.0,0.39,0.05,0.42,0.119999975,44.44443,7130.0,24940.0,0.6084023535156251,False,0.2858861267040898,972660.0,0.20091320489163822
50,AAPL,2020-09-17,131.39999389648438,25.149993896484375,106.25,0.43,0.41,0.46,0.13,43.333332,2446.0,,0.659183095703125,False,,,0.1914002668546339
51,AAPL,2020-09-17,131.39999389648438,23.899993896484375,107.5,0.48,0.46,0.5,0.16,50.0,688.0,3379.0,0.6435582519531251,False,0.2036105356614383,162191.99999999997,0.1818873288176296
52,AAPL,2020-09-17,131.39999389648438,22.649993896484375,108.75,0.52,0.52,0.56,0.16999999,48.571426,936.0,,0.6313513427734375,False,,,0.17237439078062528
53,AAPL,2020-09-17,131.39999389648438,21.399993896484375,110.0,0.6,0.59,0.63,0.21000004,53.84617,5064.0,22434.0,0.6196327099609377,False,0.22572880449318,1346040.0,0.162861452743621
54,AAPL,2020-09-17,131.39999389648438,20.149993896484375,111.25,0.7,0.66,0.72,0.25,55.555557,594.0,,0.6084023535156251,False,,,0.15334851470661667
55,AAPL,2020-09-17,131.39999389648438,18.899993896484375,112.5,0.77,0.77,0.81,0.30999997,67.3913,8399.0,,0.5991251025390626,False,,,0.14383557666961236
56,AAPL,2020-09-17,131.39999389648438,17.649993896484375,113.75,0.88,0.87,0.95,0.32,57.142853,701.0,,0.5913126806640626,False,,,0.13432263863260804
57,AAPL,2020-09-17,131.39999389648438,16.399993896484375,115.0,1.04,1.01,1.09,0.42999995,70.49179,9883.0,22451.0,0.5839885351562499,False,0.4402031089929179,2334904.0,0.12480970059560376
58,AAPL,2020-09-17,131.39999389648438,15.149993896484375,116.25,1.19,1.16,1.25,0.49000007,70.00001,1646.0,,0.57617611328125,False,,,0.11529676255859944
59,AAPL,2020-09-17,131.39999389648438,13.899993896484375,117.5,1.38,1.33,1.45,0.57,70.37037,3205.0,,0.5700726586914062,False,,,0.10578382452159514
7,AMAT,2020-09-17,65.08000183105469,10.080001831054688,55.0,0.36,0.31,0.4,-0.00999999,-2.7027001,320.0,1772.0,0.6196327099609377,False,0.18058690744920994,63791.99999999999,0.15488631756990426
8,AMAT,2020-09-17,65.08000183105469,9.080001831054688,56.0,0.43,0.37,0.43,-0.01999998,-4.4444404,1683.0,1869.0,0.5883830224609375,False,0.9004815409309791,80367.0,0.13952061425299345
9,AMAT,2020-09-17,65.08000183105469,8.080001831054688,57.0,0.54,0.45,0.52,-0.060000002,-10.0,483.0,799.0,0.569340244140625,False,0.60450563204005,43146.0,0.12415491093608261
4,T,2020-09-17,29.700000762939453,10.700000762939453,19.0,0.01,0.0,0.09,0.0,0.0,5245.0,11614.0,1.0703171484375003,False,0.4516101257103496,11614.0,0.3602693767028866
7,T,2020-09-17,29.700000762939453,7.700000762939453,22.0,0.03,0.0,0.04,0.0,0.0,615.0,1531.0,0.6640658593750002,False,0.40169823644676683,4593.0,0.2592592782875529
11,T,2020-09-17,29.700000762939453,4.700000762939453,25.0,0.02,0.01,0.03,-0.01,-33.333336,557.0,5845.0,0.4414118359375,False,0.09529512403763901,11690.0,0.1582491798722192
12,BAC,2020-09-17,26.020000457763672,6.020000457763672,20.0,0.04,0.03,0.04,0.02,100.0,422.0,33229.0,0.6640658593750002,False,0.012699750218182912,132916.0,0.231360505451777
13,BAC,2020-09-17,26.020000457763672,5.520000457763672,20.5,0.04,0.03,0.05,0.0,0.0,318.0,332.0,0.6250037500000001,False,0.9578313253012049,1328.0,0.21214451808807142
14,BAC,2020-09-17,26.020000457763672,5.020000457763672,21.0,0.05,0.04,0.05,0.010000002,25.000006,222.0,37051.0,0.5820354296875,False,0.005991741113600173,185255.00000000003,0.19292853072436583
16,BAC,2020-09-17,26.020000457763672,4.020000457763672,22.0,0.08,0.07,0.08,0.009999998,14.285712,1370.0,27865.0,0.5293015820312501,False,0.04916561995334649,222920.00000000003,0.1544965559969547
