,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
33,ABBV,2020-08-20,98.02999877929688,-11.970001220703125,110.0,0.32,0.32,0.38,0.01999998,6.6666603,469.0,10327.0,0.30664755859375,False,0.04541493173235209,330464.0,-0.12210549188776579
39,ATVI,2020-08-20,79.61000061035156,-10.389999389648438,90.0,0.78,0.75,1.09,-0.31000006,-28.44037,1465.0,6136.0,0.47290566162109376,False,0.23875488917861798,478608.0,-0.1305112336388733
25,AMD,2020-08-20,59.56999969482422,-10.430000305175781,70.0,1.23,1.2,1.24,-0.64,-34.224598,4052.0,11412.0,0.648441015625,False,0.35506484402383454,1403676.0,-0.17508813762982106
26,AMD,2020-08-20,59.56999969482422,-15.430000305175781,75.0,0.72,0.69,0.79,-0.42999995,-37.3913,3161.0,3551.0,0.6870148486328126,False,0.8901717825964517,255671.99999999997,-0.2590230046033797
27,AMD,2020-08-20,59.56999969482422,-20.43000030517578,80.0,0.42,0.4,0.48,-0.29,-40.84507,1968.0,2786.0,0.7143583251953125,False,0.706389088298636,117011.99999999999,-0.34295787157693836
28,AMD,2020-08-20,59.56999969482422,-25.43000030517578,85.0,0.28,0.26,0.32,-0.19999999,-41.666664,276.0,1144.0,0.75195560546875,False,0.24125874125874125,32032.000000000004,-0.426892738550497
30,AMD,2020-08-20,59.56999969482422,-35.43000030517578,95.0,0.14,0.1,0.18,-0.06999999,-33.333332,395.0,1999.0,0.8203142968749999,False,0.19759879939969985,27986.0,-0.5947624724976143
95,GOOGL,2020-08-20,1516.75,-183.25,1700.0,9.85,9.5,10.4,-7.6499996,-43.714287,327.0,3250.0,0.3573520075988769,False,0.10061538461538462,3201250.0,-0.12081753749793968
97,GOOG,2020-08-20,1515.6800537109375,-184.3199462890625,1700.0,10.22,8.6,10.1,-7.6899996,-42.936905,307.0,483.0,0.3557345921325683,False,0.6356107660455487,493626.0,-0.12160874311024945
294,AMZN,2020-08-20,2986.550048828125,-313.449951171875,3300.0,66.75,66.6,74.35,-41.699997,-38.450897,774.0,2021.0,0.5295380908966066,False,0.3829787234042553,13490175.0,-0.10495385848124923
304,AMZN,2020-08-20,2986.550048828125,-413.449951171875,3400.0,51.09,48.0,55.55,-32.23,-38.68219,306.0,1412.0,0.5347412859344481,False,0.21671388101983002,7213908.0,-0.13843730873825677
314,AMZN,2020-08-20,2986.550048828125,-513.449951171875,3500.0,38.8,38.5,42.0,-25.689999,-39.835632,660.0,1267.0,0.551785182876587,False,0.5209155485398579,4915960.0,-0.17192075899526432
326,AMZN,2020-08-20,2986.550048828125,-713.449951171875,3700.0,23.67,18.5,25.4,-16.679998,-41.338287,346.0,924.0,0.5657544645690917,False,0.37445887445887444,2187108.0,-0.23888765950927943
332,AMZN,2020-08-20,2986.550048828125,-1013.449951171875,4000.0,13.5,13.2,14.5,-9.15,-40.39735,373.0,1184.0,0.6405370419311524,False,0.31503378378378377,1598400.0,-0.3393380102803021
341,AMZN,2020-08-20,2986.550048828125,-1313.449951171875,4300.0,8.51,2.8,10.3,-6.29,-42.5,640.0,719.0,0.6644015493774417,False,0.8901251738525731,611869.0,-0.43978836105132474
346,AMZN,2020-08-20,2986.550048828125,-1613.449951171875,4600.0,6.1,6.0,7.15,-5.2599998,-46.302814,526.0,1504.0,0.7627587200927735,False,0.3497340425531915,917440.0,-0.5402387118223474
