,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
32,ADBE,2020-09-17,476.29998779296875,51.29998779296875,425.0,5.4,4.75,5.65,0.03000021,0.55866313,470.0,1753.0,0.48175567077636716,False,0.26811180832857956,946620.0000000001,0.10770520492909837
8,AMD,2020-09-17,83.08000183105469,20.580001831054688,62.5,0.18,0.16,0.2,-0.019999996,-9.999998,368.0,2057.0,0.6152382226562501,False,0.17890131259115216,37026.0,0.2477130642450472
10,AMD,2020-09-17,83.08000183105469,15.580001831054688,67.5,0.36,0.33,0.38,-0.06999999,-16.279068,548.0,3439.0,0.5488326367187502,False,0.1593486478627508,123804.0,0.18753010938465095
11,AMD,2020-09-17,83.08000183105469,13.080001831054688,70.0,0.52,0.49,0.54,-0.100000024,-16.129036,1821.0,5200.0,0.5200243310546875,False,0.3501923076923077,270400.0,0.15743863195445285
12,AMD,2020-09-17,83.08000183105469,10.580001831054688,72.5,0.79,0.75,0.8,-0.120000005,-13.186814,440.0,3090.0,0.5039112109375,False,0.1423948220064725,244110.0,0.12734715452425474
17,AAP,2020-09-17,157.13999938964844,27.139999389648438,130.0,0.4,0.2,0.6,0.0,0.0,415.0,549.0,0.4973194799804688,False,0.75591985428051,21960.000000000004,0.17271222791818516
8,ALXN,2020-09-17,102.43000030517578,17.43000030517578,85.0,0.5,0.2,0.65,0.0,0.0,202.0,809.0,0.5009815527343751,False,0.24969097651421507,40450.0,0.17016499319775014
72,GOOGL,2020-09-17,1585.1500244140625,205.1500244140625,1380.0,4.79,3.8,4.7,-0.71000004,-12.909092,203.0,129.0,0.36643089630126957,False,1.573643410852713,61791.0,0.12941994212181557
3,GOOG,2020-09-17,1588.199951171875,988.199951171875,600.0,0.05,0.0,5.0,0.0,0.0,2001.0,2233.0,1.736329443359375,False,0.8961038961038961,11165.0,0.6222138153591543
33,AMZN,2020-09-17,3307.4599609375,1787.4599609375,1520.0,0.22,0.0,0.52,0.0,0.0,208.0,310.0,1.0048877880859375,False,0.6709677419354839,6820.0,0.5404328342740827
74,AMZN,2020-09-17,3307.4599609375,1352.4599609375,1955.0,0.4,0.0,0.85,0.0,0.0,348.0,241.0,0.7287624780273438,False,1.4439834024896265,9640.0,0.4089119677669945
231,AMZN,2020-09-17,3307.4599609375,447.4599609375,2860.0,13.36,12.7,13.75,-3.0100012,-18.3873,1082.0,1207.0,0.4131375825500488,False,0.8964374482187241,1612551.9999999998,0.13528809606833983
233,AMZN,2020-09-17,3307.4599609375,407.4599609375,2900.0,16.85,15.25,16.9,-2.7600002,-14.074452,1350.0,2405.0,0.4048368843078613,False,0.5613305613305614,4052425.0,0.12319422328607885
240,AMZN,2020-09-17,3307.4599609375,347.4599609375,2960.0,23.26,22.0,23.15,-3.209999,-12.126933,354.0,821.0,0.3938964419555664,False,0.43118148599269185,1909646.0000000002,0.10505341411268737
2,AAL,2020-09-17,13.4399995803833,8.4399995803833,5.0,0.1,0.02,0.07,0.07,233.33334,244.0,523.0,1.984375078125,False,0.4665391969407266,5230.0,0.627976178861056
6,AAL,2020-09-17,13.4399995803833,4.439999580383301,9.0,0.1,0.07,0.1,-0.059999995,-37.499996,884.0,4265.0,1.01953615234375,False,0.20726846424384526,42650.0,0.33035712194990074
7,AAL,2020-09-17,13.4399995803833,3.439999580383301,10.0,0.17,0.16,0.18,-0.14,-45.16129,979.0,14662.0,0.9589847851562499,False,0.06677124539626245,249254.0,0.25595235772211195
8,AAL,2020-09-17,13.4399995803833,2.439999580383301,11.0,0.34,0.32,0.34,-0.22999999,-40.350876,2198.0,17105.0,0.9179695703125,False,0.12850043846828413,581570.0000000001,0.18154759349432312
9,AAL,2020-09-17,13.4399995803833,1.4399995803833008,12.0,0.58,0.58,0.59,-0.43,-42.57426,2055.0,6862.0,0.8808605664062499,False,0.299475371611775,397995.99999999994,0.10714282926653432
41,AAPL,2020-09-17,503.42999267578125,203.42999267578125,300.0,0.32,0.32,0.33,0.0,0.0,316.0,9090.0,0.8623060644531251,False,0.03476347634763476,290880.0,0.404087947947897
45,AAPL,2020-09-17,503.42999267578125,183.42999267578125,320.0,0.47,0.37,0.48,0.030000001,6.818182,221.0,4115.0,0.7929708203125,False,0.05370595382746051,193405.0,0.3643604778110901
47,AAPL,2020-09-17,503.42999267578125,173.42999267578125,330.0,0.53,0.43,1.03,0.049999982,10.416663,255.0,3377.0,0.8073749731445312,False,0.07551080840983121,178981.00000000003,0.34449674274268666
49,AAPL,2020-09-17,503.42999267578125,163.42999267578125,340.0,0.63,0.55,0.71,0.00999999,1.6129017,239.0,4297.0,0.7397486962890624,False,0.0556202001396323,270711.0,0.3246330076742832
51,AAPL,2020-09-17,503.42999267578125,153.42999267578125,350.0,0.65,0.59,0.7,-0.030000031,-4.4117694,1675.0,9936.0,0.694338994140625,False,0.16857890499194847,645840.0,0.3047692726058798
53,AAPL,2020-09-17,503.42999267578125,143.42999267578125,360.0,0.8,0.74,0.84,0.0,0.0,283.0,8421.0,0.6691927612304689,False,0.03360646004037525,673680.0,0.2849055375374764
55,AAPL,2020-09-17,503.42999267578125,133.42999267578125,370.0,0.9,0.72,0.99,-0.060000002,-6.250001,425.0,5563.0,0.6303747900390625,False,0.07639762717957936,500670.0,0.26504180246907294
57,AAPL,2020-09-17,503.42999267578125,123.42999267578125,380.0,1.1,0.99,1.15,-0.049999952,-4.347822,521.0,3797.0,0.6074258007812501,False,0.13721358967606004,417670.00000000006,0.2451780674006695
58,AAPL,2020-09-17,503.42999267578125,118.42999267578125,385.0,1.24,1.15,1.47,-0.00999999,-0.7999992,533.0,4705.0,0.6066933862304689,False,0.1132837407013815,583420.0,0.23524619986646778
59,AAPL,2020-09-17,503.42999267578125,113.42999267578125,390.0,1.33,1.2,1.39,-0.06999993,-4.999995,421.0,4051.0,0.5810588769531251,False,0.10392495680078993,538783.0,0.22531433233226608
60,AAPL,2020-09-17,503.42999267578125,108.42999267578125,395.0,1.47,1.29,1.75,-0.06999993,-4.54545,323.0,2637.0,0.5755657678222657,False,0.12248767538869929,387639.0,0.21538246479806436
61,AAPL,2020-09-17,503.42999267578125,103.42999267578125,400.0,1.67,1.52,1.7,0.0,0.0,4539.0,13758.0,0.5578657495117189,False,0.329917139119058,2297586.0,0.20545059726386264
62,AAPL,2020-09-17,503.42999267578125,98.42999267578125,405.0,1.85,1.65,1.96,-0.01999998,-1.0695177,392.0,1356.0,0.5468795312500001,False,0.2890855457227139,250860.0,0.19551872972966092
63,AAPL,2020-09-17,503.42999267578125,93.42999267578125,410.0,2.15,2.0,2.3,-0.01999998,-0.92165804,2977.0,3751.0,0.5435836657714845,False,0.7936550253265796,806465.0,0.1855868621954592
64,AAPL,2020-09-17,503.42999267578125,88.42999267578125,415.0,2.48,1.98,2.74,0.059999943,2.4793365,337.0,1935.0,0.5300339965820313,False,0.17416020671834626,479880.0,0.17565499466125747
65,AAPL,2020-09-17,503.42999267578125,83.42999267578125,420.0,2.73,2.51,2.81,-0.049999952,-1.7985595,1596.0,6526.0,0.5200243310546875,False,0.24456022065583818,1781598.0,0.16572312712705578
66,AAPL,2020-09-17,503.42999267578125,78.42999267578125,425.0,3.1,2.78,3.2,-0.10000014,-3.1250045,568.0,4287.0,0.5096484582519532,False,0.132493585257756,1328970.0,0.15579125959285406
67,AAPL,2020-09-17,503.42999267578125,73.42999267578125,430.0,3.65,3.35,3.7,0.10000014,2.8169055,1445.0,3197.0,0.5062305236816407,False,0.4519862370972787,1166905.0,0.14585939205865234
68,AAPL,2020-09-17,503.42999267578125,68.42999267578125,435.0,4.2,4.0,4.2,0.0,0.0,1159.0,2682.0,0.5014698291015626,False,0.43214019388516034,1126440.0,0.13592752452445062
69,AAPL,2020-09-17,503.42999267578125,63.42999267578125,440.0,4.7,4.5,5.0,-0.0800004,-1.6736485,1919.0,3666.0,0.5053150054931641,False,0.5234588106928533,1723020.0,0.1259956569902489
70,AAPL,2020-09-17,503.42999267578125,58.42999267578125,445.0,5.5,5.15,5.6,-0.19999981,-3.5087686,1040.0,3811.0,0.49561051269531253,False,0.27289425347677776,2096050.0,0.11606378945604719
71,AAPL,2020-09-17,503.42999267578125,53.42999267578125,450.0,6.6,6.25,6.55,-0.05000019,-0.75188255,6006.0,25798.0,0.49414568359375005,False,0.23280874486394293,17026680.0,0.10613192192184547
4,T,2020-09-17,30.030000686645508,11.030000686645508,19.0,0.01,0.0,0.03,0.0,0.0,5245.0,11614.0,0.7500025,False,0.4516101257103496,11614.0,0.3672993817662683
9,T,2020-09-17,30.030000686645508,6.030000686645508,24.0,0.04,0.02,0.05,0.02,100.0,678.0,4367.0,0.4804739453125,False,0.1552553240210671,17468.0,0.20079921907318102
11,T,2020-09-17,30.030000686645508,4.030000686645508,26.0,0.06,0.05,0.07,0.009999998,19.999996,609.0,6370.0,0.35742830078125,False,0.0956043956043956,38220.0,0.13419915399594612
12,T,2020-09-17,30.030000686645508,3.030000686645508,27.0,0.09,0.08,0.09,0.010000005,12.500008,1614.0,9967.0,0.29883513671874995,False,0.16193438346543593,89703.0,0.10089912145732866
