,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
27,ABT,2020-08-20,96.7300033569336,-13.269996643066406,110.0,0.48,0.44,0.5,0.07999998,19.999996,780.0,2621.0,0.31690136230468746,False,0.2975963372758489,125808.0,-0.137185942133178
23,ABBV,2020-08-20,100.4800033569336,-14.519996643066406,115.0,0.34,0.32,0.35,0.02000001,6.250004,265.0,2314.0,0.29688203124999996,False,0.11452031114952463,78676.00000000001,-0.14450633118997064
23,ATVI,2020-08-20,79.1500015258789,-10.849998474121094,90.0,0.99,0.97,1.05,-0.14999998,-13.157892,846.0,4389.0,0.42578699218750005,False,0.19275461380724537,434510.99999999994,-0.1370814689191582
25,ATVI,2020-08-20,79.1500015258789,-20.849998474121094,100.0,0.32,0.29,0.33,-0.04000002,-11.111116,382.0,4384.0,0.467778759765625,False,0.08713503649635036,140288.0,-0.26342385435462023
27,ATVI,2020-08-20,79.1500015258789,-30.849998474121094,110.0,0.16,0.13,0.17,-0.02000001,-11.111116,269.0,687.0,0.5293015820312501,False,0.3915574963609898,10992.0,-0.38976623979008224
10,AMD,2020-08-20,55.34000015258789,-7.159999847412109,62.5,1.95,1.95,1.99,-0.00999999,-0.5102036,840.0,4195.0,0.6311072045898438,False,0.20023837902264602,818025.0,-0.12938199905439074
11,AMD,2020-08-20,55.34000015258789,-9.65999984741211,65.0,1.49,1.47,1.5,0.01999998,1.3605429,909.0,12667.0,0.63867548828125,False,0.07176126944027789,1887382.9999999998,-0.17455727901656637
12,AMD,2020-08-20,55.34000015258789,-14.65999984741211,70.0,0.88,0.88,0.93,0.0,0.0,646.0,9491.0,0.6699251757812501,False,0.06806448214097566,835208.0,-0.26490783894091763
13,AMD,2020-08-20,55.34000015258789,-19.65999984741211,75.0,0.54,0.54,0.58,-0.00999999,-1.8181801,661.0,1011.0,0.6977569287109376,False,0.6538081107814046,54594.00000000001,-0.3552583988652689
15,AMD,2020-08-20,55.34000015258789,-29.65999984741211,85.0,0.25,0.24,0.29,-0.02000001,-7.407411,512.0,186.0,0.7675804492187501,False,2.752688172043011,4650.0,-0.5359595187139714
16,AMD,2020-08-20,55.34000015258789,-34.65999984741211,90.0,0.2,0.17,0.2,-0.03999999,-16.666664,584.0,771.0,0.7949239257812499,False,0.7574578469520103,15420.000000000002,-0.6263100786383227
9,MO,2020-08-20,41.0,-6.5,47.5,0.15,0.09,0.22,0.0,0.0,226.0,628.0,0.352545537109375,False,0.35987261146496813,9420.0,-0.15853658536585366
10,MO,2020-08-20,41.0,-9.0,50.0,0.05,0.03,0.08,-0.02,-28.571426,769.0,303.0,0.35352208984374994,False,2.537953795379538,1515.0,-0.21951219512195122
302,AMZN,2020-08-20,3008.8701171875,-391.1298828125,3400.0,84.0,82.4,87.7,-41.230003,-32.92342,219.0,754.0,0.5653653693389894,False,0.29045092838196285,6333600.0,-0.1299922786890194
312,AMZN,2020-08-20,3008.8701171875,-491.1298828125,3500.0,67.0,66.3,70.15,-35.0,-34.31373,267.0,828.0,0.5756039144134522,False,0.322463768115942,5547600.0,-0.16322734570928468
330,AMZN,2020-08-20,3008.8701171875,-991.1298828125,4000.0,26.74,26.0,29.0,-15.609999,-36.859505,203.0,758.0,0.6490666197204589,False,0.2678100263852243,2026891.9999999998,-0.3294026808106111
339,AMZN,2020-08-20,3008.8701171875,-1291.1298828125,4300.0,19.1,17.25,21.45,-10.76,-36.03483,444.0,448.0,0.7069884037780763,False,0.9910714285714286,855680.0000000001,-0.4291078818714069
343,AMZN,2020-08-20,3008.8701171875,-1491.1298828125,4500.0,16.0,15.5,18.1,16.0,-32.914047,444.0,142.0,0.7521997436523438,False,3.1267605633802815,227200.0,-0.49557801591193745
344,AMZN,2020-08-20,3008.8701171875,-1591.1298828125,4600.0,15.4,10.2,15.5,15.4,,245.0,,0.7448603395080566,False,,,-0.5288130829322027
12,AAL,2020-08-20,13.4399995803833,-1.5600004196166992,15.0,1.44,1.42,1.44,0.76000005,111.76472,5664.0,15893.0,1.1816447167968749,False,0.3563833134084188,2288592.0,-0.11607146341683211
13,AAL,2020-08-20,13.4399995803833,-2.560000419616699,16.0,1.12,1.08,1.13,0.78,229.41174,1874.0,4964.0,1.1572307763671876,False,0.3775181305398872,555968.0,-0.1904762276446209
14,AAL,2020-08-20,13.4399995803833,-3.560000419616699,17.0,0.88,0.85,0.9,0.48,119.99999,2736.0,8762.0,1.1572307763671876,False,0.3122574754622232,771056.0,-0.2648809918724097
15,AAL,2020-08-20,13.4399995803833,-4.560000419616699,18.0,0.7,0.64,0.72,0.38,118.75,1504.0,3134.0,1.150394873046875,False,0.47989789406509253,219379.99999999997,-0.3392857561001985
16,AAL,2020-08-20,13.4399995803833,-5.560000419616699,19.0,0.57,0.57,0.65,0.32999998,137.5,1036.0,5736.0,1.2080117724609374,False,0.1806136680613668,326951.99999999994,-0.41369052032798737
17,AAL,2020-08-20,13.4399995803833,-6.560000419616699,20.0,0.47,0.42,0.47,0.26,123.809525,5290.0,17349.0,1.171879140625,False,0.304916709896824,815403.0,-0.48809528455577617
18,AAL,2020-08-20,13.4399995803833,-7.560000419616699,21.0,0.37,0.36,0.41,0.2,117.647064,339.0,3000.0,1.205082099609375,False,0.113,111000.0,-0.562500048783565
20,AAL,2020-08-20,13.4399995803833,-9.5600004196167,23.0,0.28,0.23,0.32,0.15,115.38463,739.0,2680.0,1.2421912890624998,False,0.2757462686567164,75040.00000000001,-0.7113095772391426
22,AAL,2020-08-20,13.4399995803833,-11.5600004196167,25.0,0.21,0.11,0.21,0.10999999,109.99999,1210.0,5767.0,1.2148476757812499,False,0.2098144615918155,121107.0,-0.8601191056947202
23,AAL,2020-08-20,13.4399995803833,-12.5600004196167,26.0,0.18,0.1,0.19,0.09,100.0,359.0,1561.0,1.2441444042968748,False,0.22998078155028828,28097.999999999996,-0.934523869922509
41,AAL,2020-08-20,13.4399995803833,-30.5600004196167,44.0,0.06,0.06,0.07,0.02,50.0,380.0,3411.0,1.703126484375,False,0.11140428026971562,20466.0,-2.2738096260227074
6,APH,2020-08-20,100.44000244140625,-14.55999755859375,115.0,0.75,0.5,0.95,-0.050000012,-6.2500014,1008.0,6.0,0.39234006103515623,False,168.0,450.0,-0.14496213863682078
5,APA,2020-08-20,13.819999694824219,-3.6800003051757812,17.5,0.65,0.57,0.68,0.00999999,1.5624986,469.0,0.0,0.9804689453125001,False,inf,0.0,-0.2662807804948065
9,APA,2020-08-20,13.819999694824219,-13.680000305175781,27.5,0.07,0.02,0.13,0.0,0.0,209.0,239.0,1.1328168359375002,False,0.8744769874476988,1673.0,-0.9898697979204103
46,AAPL,2020-08-20,390.8999938964844,-39.100006103515625,430.0,6.3,6.3,6.55,0.3000002,5.000003,2173.0,3666.0,0.3920959228515625,False,0.5927441352973268,2309580.0,-0.10002559916608707
47,AAPL,2020-08-20,390.8999938964844,-44.100006103515625,435.0,5.53,5.1,5.65,0.34000015,6.551062,308.0,993.0,0.3936828210449219,False,0.31017119838872104,549129.0,-0.1128165945052276
48,AAPL,2020-08-20,390.8999938964844,-49.100006103515625,440.0,4.65,4.65,4.9,0.1500001,3.3333354,669.0,1996.0,0.39642937561035163,False,0.3351703406813627,928140.0000000001,-0.12560758984436815
49,AAPL,2020-08-20,390.8999938964844,-54.100006103515625,445.0,4.1,3.75,4.25,0.099999905,2.4999976,251.0,694.0,0.39929799926757814,False,0.361671469740634,284539.99999999994,-0.1383985851835087
50,AAPL,2020-08-20,390.8999938964844,-59.100006103515625,450.0,3.65,3.6,3.7,0.1500001,4.285717,1929.0,2813.0,0.4027159338378906,False,0.6857447564877355,1026744.9999999999,-0.15118958052264925
60,AAPL,2020-08-20,390.8999938964844,-109.10000610351562,500.0,1.48,1.15,1.5,-0.15999997,-9.756096,313.0,851.0,0.4781546325683594,False,0.36780258519388953,125948.0,-0.27909953391405473
66,AAPL,2020-08-20,390.8999938964844,-139.10000610351562,530.0,1.04,0.78,1.15,-0.13999999,-11.864406,225.0,179.0,0.5192919165039063,False,1.2569832402234637,18616.0,-0.355845505948898
78,AAPL,2020-08-20,390.8999938964844,-199.10000610351562,590.0,0.6,0.59,0.67,0.6,-22.077917,420.0,,0.6191444335937502,False,,,-0.5093374500185845
16,T,2020-08-20,30.010000228881836,-4.989999771118164,35.0,0.09,0.09,0.1,-0.009999998,-9.999998,434.0,7171.0,0.3242255078124999,False,0.060521545112257706,64539.0,-0.16627789846918273
19,BAC,2020-08-20,24.600000381469727,-3.3999996185302734,28.0,0.35,0.35,0.36,0.060000002,20.689657,2458.0,81866.0,0.44336494140625,False,0.030024674468033127,2865310.0,-0.13821136446369195
20,BAC,2020-08-20,24.600000381469727,-4.399999618530273,29.0,0.24,0.21,0.25,0.06999999,41.176464,4370.0,29540.0,0.45703667968750006,False,0.14793500338524035,708960.0,-0.17886177033739523
21,BAC,2020-08-20,24.600000381469727,-5.399999618530273,30.0,0.14,0.13,0.15,0.020000003,16.66667,6533.0,38843.0,0.45215391601562505,False,0.16818989264474937,543802.0,-0.21951217621109853
22,BAC,2020-08-20,24.600000381469727,-6.399999618530273,31.0,0.1,0.08,0.11,0.020000003,25.000006,379.0,9714.0,0.47070841796875,False,0.03901585340745316,97140.00000000001,-0.2601625820848018
