,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
19,ACN,2020-08-20,230.88999938964844,50.88999938964844,180.0,0.35,0.2,0.3,0.0,0.0,323.0,730.0,0.6289099609375001,False,0.44246575342465755,25549.999999999996,0.22040798442624104
7,AMD,2020-08-20,86.70999908447266,38.709999084472656,48.0,0.02,0.01,0.03,0.0,0.0,602.0,1178.0,1.109379453125,False,0.5110356536502547,2356.0,0.4464306249935659
9,AMD,2020-08-20,86.70999908447266,36.709999084472656,50.0,0.02,0.02,0.03,0.0,0.0,368.0,19544.0,1.0703171484375003,False,0.01882930822758903,39088.0,0.4233652343682978
15,AMD,2020-08-20,86.70999908447266,31.709999084472656,55.0,0.04,0.03,0.07,-0.010000002,-20.000004,626.0,60359.0,0.9765627343750001,False,0.010371278516874038,241436.0,0.3657017578051276
21,AMD,2020-08-20,86.70999908447266,26.709999084472656,60.0,0.1,0.08,0.1,0.020000003,25.000006,658.0,8910.0,0.8789074609374999,False,0.07384960718294052,89100.0,0.30803828124195737
29,AMD,2020-08-20,86.70999908447266,19.709999084472656,67.0,0.18,0.17,0.21,-0.029999986,-14.285707,209.0,1213.0,0.7334011035156249,False,0.17230008244023085,21834.0,0.2273094140535191
33,AMD,2020-08-20,86.70999908447266,16.709999084472656,70.0,0.28,0.23,0.31,-0.050000012,-15.151519,5012.0,7857.0,0.6757844921875001,False,0.6379025073183149,219996.0,0.19271132811561695
34,AMD,2020-08-20,86.70999908447266,15.709999084472656,71.0,0.3,0.26,0.31,-0.07999998,-21.052628,405.0,1367.0,0.64648791015625,False,0.29626920263350404,41010.0,0.1811786328029829
35,AMD,2020-08-20,86.70999908447266,14.709999084472656,72.0,0.34,0.29,0.35,-0.109999985,-24.44444,399.0,1035.0,0.6269568554687501,False,0.3855072463768116,35190.0,0.16964593749034887
36,AMD,2020-08-20,86.70999908447266,13.709999084472656,73.0,0.41,0.33,0.44,-0.109999985,-21.153843,553.0,4325.0,0.6171913281250001,False,0.12786127167630057,177325.0,0.15811324217771483
37,AMD,2020-08-20,86.70999908447266,12.709999084472656,74.0,0.46,0.42,0.48,-0.16,-25.80645,672.0,919.0,0.6035195898437502,False,0.7312295973884657,42274.0,0.1465805468650808
38,AMD,2020-08-20,86.70999908447266,11.709999084472656,75.0,0.5,0.49,0.54,-0.19,-27.536232,2921.0,2699.0,0.5864299169921875,False,1.0822526861800668,134950.0,0.13504785155244675
39,AMD,2020-08-20,86.70999908447266,10.709999084472656,76.0,0.61,0.57,0.63,-0.25,-29.069767,852.0,2186.0,0.5722699023437501,False,0.3897529734675206,133346.0,0.1235151562398127
