,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
13,MMM,2020-09-17,165.66000366210938,35.660003662109375,130.0,0.08,0.05,0.14,-0.010000005,-11.111116,333.0,1852.0,0.500005,False,0.17980561555075594,14816.0,0.21526018878306785
14,MMM,2020-09-17,165.66000366210938,30.660003662109375,135.0,0.13,0.11,0.3,-0.040000007,-23.529415,346.0,1256.0,0.4931691308593751,False,0.2754777070063694,16328.0,0.18507788835164737
15,ABT,2020-09-17,110.79000091552734,13.290000915527344,97.5,0.36,0.0,0.6,-0.31,-46.268658,544.0,913.0,0.43970286865234376,False,0.5958378970427163,32868.0,0.1199566820624941
28,ADBE,2020-09-17,516.4400024414062,116.44000244140625,400.0,0.8,0.7,0.85,-0.39000005,-32.77311,319.0,508.0,0.5742230078125,False,0.6279527559055118,40640.0,0.22546666000106602
29,ADBE,2020-09-17,516.4400024414062,111.44000244140625,405.0,0.79,0.57,0.96,-0.73999995,-48.36601,513.0,406.0,0.549076774902344,False,1.2635467980295567,32074.0,0.21578499325107936
30,ADBE,2020-09-17,516.4400024414062,106.44000244140625,410.0,1.05,0.8,2.11,-0.5200001,-33.121025,1021.0,663.0,0.5943644079589845,False,1.5399698340874812,69615.0,0.20610332650109267
35,ADBE,2020-09-17,516.4400024414062,81.44000244140625,435.0,2.71,1.27,3.15,-0.5899999,-17.878786,530.0,356.0,0.5158739819335938,False,1.4887640449438202,96476.0,0.1576949927511593
5,AMD,2020-09-17,85.55000305175781,30.550003051757812,55.0,0.04,0.03,0.04,-0.010000002,-20.000004,521.0,3948.0,0.7695335546875001,False,0.13196555217831812,15792.000000000002,0.35710113339534355
7,AMD,2020-09-17,85.55000305175781,25.550003051757812,60.0,0.1,0.06,0.11,-0.009999998,-9.090907,517.0,8778.0,0.7128934960937501,False,0.05889724310776942,87780.0,0.2986557818858293
8,AMD,2020-09-17,85.55000305175781,23.050003051757812,62.5,0.1,0.1,0.15,-0.07,-41.17647,633.0,2114.0,0.6816438085937502,False,0.29943235572374644,21140.0,0.2694331061310722
9,AMD,2020-09-17,85.55000305175781,20.550003051757812,65.0,0.15,0.13,0.16,-0.08999999,-37.499996,583.0,4696.0,0.62305064453125,False,0.12414821124361158,70440.0,0.24021043037631507
11,AMD,2020-09-17,85.55000305175781,15.550003051757812,70.0,0.34,0.32,0.36,-0.16999999,-33.333332,892.0,5783.0,0.5722699023437501,False,0.1542452014525333,196622.00000000003,0.18176507886680085
12,AMD,2020-09-17,85.55000305175781,14.550003051757812,71.0,0.44,0.38,0.41,-0.18,-29.03226,221.0,,0.56055126953125,False,,,0.17007600856489802
17,AMD,2020-09-17,85.55000305175781,10.550003051757812,75.0,0.8,0.77,0.83,-0.35999995,-31.03448,566.0,10998.0,0.5317429638671876,False,0.051463902527732315,879840.0,0.12331972735728663
5,AKAM,2020-09-17,115.62999725341797,15.629997253417969,100.0,0.36,0.35,0.45,0.060000002,20.0,345.0,0.0,0.44287666503906253,False,inf,0.0,0.13517251253723395
5,ALK,2020-09-17,40.72999954223633,5.729999542236328,35.0,0.45,0.4,0.5,-0.35000002,-43.750004,364.0,633.0,0.6201209863281252,False,0.5750394944707741,28485.000000000004,0.14068253392181884
