,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
18,ABBV,2020-09-17,94.3499984741211,14.349998474121094,80.0,0.1,0.05,0.19,0.0,0.0,1505.0,2165.0,0.40332627929687503,False,0.6951501154734411,21650.0,0.15209325602752502
9,ATVI,2020-09-17,84.4800033569336,9.480003356933594,75.0,0.46,0.42,0.49,-0.099999994,-17.857141,215.0,3061.0,0.407232490234375,False,0.07023848415550474,140806.00000000003,0.11221594436827793
31,ADBE,2020-09-17,528.489990234375,108.489990234375,420.0,2.46,1.52,3.1,-0.88999987,-26.567162,277.0,928.0,0.62305064453125,False,0.2984913793103448,228288.0,0.20528296134097412
32,ADBE,2020-09-17,528.489990234375,103.489990234375,425.0,2.65,1.74,2.88,-1.44,-35.207825,557.0,1825.0,0.5974161352539062,False,0.3052054794520548,483625.0,0.19582204421408098
33,ADBE,2020-09-17,528.489990234375,98.489990234375,430.0,2.98,2.77,3.4,-1.4899998,-33.33333,645.0,1317.0,0.6143837390136719,False,0.489749430523918,392466.0,0.1863611270871878
35,ADBE,2020-09-17,528.489990234375,88.489990234375,440.0,3.9,2.86,3.9,-1.98,-33.67347,349.0,4904.0,0.5753216296386718,False,0.07116639477977162,1912559.9999999998,0.16743929283340148
37,ADBE,2020-09-17,528.489990234375,78.489990234375,450.0,4.55,4.35,4.85,-3.3999996,-42.767292,219.0,4346.0,0.5715374877929689,False,0.05039116428900138,1977430.0,0.14851745857961515
38,ADBE,2020-09-17,528.489990234375,73.489990234375,455.0,5.59,4.5,5.55,-3.5900002,-39.106754,767.0,995.0,0.5588423022460938,False,0.770854271356784,556205.0,0.13905654145272198
40,ADBE,2020-09-17,528.489990234375,63.489990234375,465.0,6.55,6.35,7.6,-5.59,-46.046127,263.0,207.0,0.5636640313720704,False,1.2705314009661837,135585.0,0.12013470719893565
41,ADBE,2020-09-17,528.489990234375,58.489990234375,470.0,7.3,7.0,8.2,-6.99,-48.915325,343.0,408.0,0.5510909149169922,False,0.8406862745098039,297840.0,0.11067379007204248
42,ADBE,2020-09-17,528.489990234375,53.489990234375,475.0,9.04,7.0,10.2,-6.96,-43.5,258.0,183.0,0.5471236694335939,False,1.4098360655737705,165432.0,0.10121287294514932
7,AMD,2020-09-17,86.0199966430664,26.019996643066406,60.0,0.1,0.07,0.19,-0.009999998,-9.090907,663.0,7752.0,0.7382838671874999,False,0.08552631578947369,77520.0,0.30248776631594687
9,AMD,2020-09-17,86.0199966430664,21.019996643066406,65.0,0.19,0.18,0.2,0.0,0.0,305.0,4835.0,0.6357458300781251,False,0.06308169596690796,91865.0,0.2443617468422758
