,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
10,MMM,2020-08-20,151.4499969482422,-23.550003051757812,175.0,0.7,0.6,1.0,0.7,-18.604654,214.0,650.0,0.3415593188476562,False,0.3292307692307692,45499.99999999999,-0.15549688693493993
26,ABT,2020-08-20,93.66999816894531,-11.330001831054688,105.0,0.66,0.57,0.75,0.66,37.500008,474.0,3373.0,0.3083565258789062,False,0.14052772013044768,222618.00000000003,-0.1209565715013642
27,ABT,2020-08-20,93.66999816894531,-16.330001831054688,110.0,0.28,0.25,0.31,0.28,3.7037,221.0,2114.0,0.3100654931640625,False,0.10454115421002838,59192.00000000001,-0.17433545585857202
29,ABT,2020-08-20,93.66999816894531,-26.330001831054688,120.0,0.08,0.06,0.11,0.08,-20.000004,420.0,3167.0,0.36035795898437495,False,0.13261761919797915,25336.0,-0.28109322457298763
22,ABBV,2020-08-20,97.94000244140625,-12.05999755859375,110.0,0.56,0.55,0.64,0.56,-15.151518,734.0,6374.0,0.29273168212890616,False,0.1151553184813304,356944.00000000006,-0.1231365862565583
23,ATVI,2020-08-20,80.63999938964844,-9.360000610351562,90.0,1.34,1.3,1.78,1.34,32.67327,1409.0,1490.0,0.44312080322265623,False,0.9456375838926174,199660.0,-0.11607143701879892
25,ATVI,2020-08-20,80.63999938964844,-19.360000610351562,100.0,0.39,0.35,0.4,0.39,29.99999,380.0,896.0,0.42383388671875,False,0.42410714285714285,34944.0,-0.24007937446533215
11,AMD,2020-08-20,57.2599983215332,-7.740001678466797,65.0,2.44,2.33,2.44,2.44,183.72093,8457.0,3555.0,0.6469761865234375,False,2.378902953586498,867419.9999999999,-0.13517292883950524
12,AMD,2020-08-20,57.2599983215332,-12.740001678466797,70.0,1.48,1.4,1.49,1.48,221.73912,3001.0,3258.0,0.6557651611328126,False,0.9211172498465316,482184.0,-0.22249392336562102
13,AMD,2020-08-20,57.2599983215332,-17.740001678466797,75.0,0.95,0.88,0.96,0.95,239.2857,1572.0,1070.0,0.6772493212890626,False,1.469158878504673,101650.0,-0.3098149178917368
14,AMD,2020-08-20,57.2599983215332,-22.740001678466797,80.0,0.67,0.59,0.66,0.67,252.63159,872.0,1480.0,0.7060576269531251,False,0.5891891891891892,99160.0,-0.3971359124178526
16,AMD,2020-08-20,57.2599983215332,-32.7400016784668,90.0,0.35,0.31,0.35,0.35,218.18181,245.0,158.0,0.7675804492187501,False,1.5506329113924051,5530.0,-0.5717779014700842
17,AMD,2020-08-20,57.2599983215332,-37.7400016784668,95.0,0.27,0.24,0.27,0.27,145.45456,1599.0,577.0,0.79883013671875,False,2.7712305025996535,15579.000000000002,-0.6590988959962
5,AFL,2020-08-20,33.970001220703125,-3.529998779296875,37.5,0.65,0.5,0.7,0.65,-40.366978,2519.0,19844.0,0.4062559375,False,0.12694013303769403,1289860.0,-0.1039151796422517
5,ALK,2020-08-20,34.439998626708984,-8.060001373291016,42.5,1.18,1.1,1.25,1.18,-12.592598,235.0,124.0,0.7583031982421876,False,1.8951612903225807,14632.0,-0.2340302466516449
94,GOOGL,2020-08-20,1518.6600341796875,-181.3399658203125,1700.0,14.15,13.0,14.9,14.15,42.641125,202.0,208.0,0.32723145919799806,False,0.9711538461538461,294320.0,-0.11940787387498761
