,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
33,ABBV,2020-08-20,97.4000015258789,-12.599998474121094,110.0,0.41,0.37,0.4,-0.21000001,-33.870968,2116.0,8711.0,0.3129951513671875,False,0.24291126162323498,357151.0,-0.12936343199926245
39,ATVI,2020-08-20,80.76000213623047,-9.239997863769531,90.0,1.2,1.16,1.24,0.20000005,20.000004,1200.0,5124.0,0.4440973559570312,False,0.234192037470726,614880.0,-0.11441304630209133
41,ATVI,2020-08-20,80.76000213623047,-19.23999786376953,100.0,0.36,0.35,0.37,0.08000001,28.571432,532.0,4804.0,0.48730981445312505,False,0.11074104912572856,172943.99999999997,-0.2382367181134348
24,AMD,2020-08-20,57.0,-8.0,65.0,1.36,1.33,1.42,-0.17999995,-11.688309,7934.0,15494.0,0.5971719970703125,False,0.5120691880728023,2107184.0,-0.14035087719298245
25,AMD,2020-08-20,57.0,-13.0,70.0,0.75,0.74,0.76,-0.07999998,-9.638553,927.0,8727.0,0.6264685791015626,False,0.10622206943966998,654525.0,-0.22807017543859648
26,AMD,2020-08-20,57.0,-18.0,75.0,0.43,0.42,0.45,-0.060000002,-12.244898,356.0,1602.0,0.6606479248046876,False,0.2222222222222222,68886.0,-0.3157894736842105
27,AMD,2020-08-20,57.0,-23.0,80.0,0.28,0.25,0.29,-0.02000001,-6.66667,255.0,2335.0,0.6972686523437501,False,0.10920770877944326,65380.00000000001,-0.40350877192982454
10,APD,2020-08-20,290.3900146484375,-29.6099853515625,320.0,1.65,1.4,1.8,-0.100000024,-5.7142873,904.0,1831.0,0.30054410400390624,False,0.4937192790824686,302114.99999999994,-0.10196626556670695
107,GOOG,2020-08-20,1558.4200439453125,-241.5799560546875,1800.0,8.0,4.5,7.8,-0.8000002,-9.090911,760.0,276.0,0.3725343508911133,False,2.753623188405797,220800.0,-0.15501594515115524
314,AMZN,2020-08-20,3138.2900390625,-361.7099609375,3500.0,77.05,77.0,80.0,-25.619995,-24.95373,412.0,1024.0,0.5506636730957033,False,0.40234375,7889920.0,-0.11525702100037684
332,AMZN,2020-08-20,3138.2900390625,-861.7099609375,4000.0,28.75,27.75,29.05,-8.240002,-22.276295,404.0,897.0,0.6310919459533693,False,0.4503901895206243,2578875.0,-0.27457945257185923
15,AAL,2020-08-20,11.470000267028809,-1.5299997329711914,13.0,0.83,0.82,0.83,-0.02000004,-2.3529458,2946.0,19788.0,1.0351610742187503,False,0.1488781079442086,1642404.0,-0.13339142958603634
16,AAL,2020-08-20,11.470000267028809,-2.0299997329711914,13.5,0.72,0.69,0.72,-0.00999999,-1.3698617,269.0,600.0,1.0449266503906252,False,0.4483333333333333,43200.0,-0.17698340764703774
