,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
51,ABT,2020-08-20,99.05999755859375,-10.94000244140625,110.0,0.05,0.04,0.06,-0.009999998,-16.666664,208.0,2563.0,0.33008482421874996,False,0.08115489660554039,12815.0,-0.11043814567969543
52,ATVI,2020-08-20,79.12000274658203,-10.879997253417969,90.0,0.13,0.12,0.15,-0.20000002,-60.606064,2563.0,11312.0,0.481450498046875,False,0.22657355021216408,147056.0,-0.13751259954156134
63,ATVI,2020-08-20,79.12000274658203,-20.87999725341797,100.0,0.05,0.04,0.06,-0.009999998,-16.666664,250.0,5217.0,0.648441015625,False,0.04792026068621813,26085.000000000004,-0.2639028883795126
68,ATVI,2020-08-20,79.12000274658203,-25.87999725341797,105.0,0.05,0.02,0.06,0.0,0.0,223.0,1556.0,0.7421900781249999,False,0.14331619537275064,7780.000000000001,-0.32709803279848826
49,AMD,2020-08-20,76.87999725341797,-8.120002746582031,85.0,0.7,0.63,0.72,-1.31,-65.174126,10252.0,22096.0,0.6064492480468751,False,0.46397538015930484,1546720.0,-0.10561918622104306
50,AMD,2020-08-20,76.87999725341797,-9.120002746582031,86.0,0.57,0.53,0.61,-1.1099999,-66.07143,1906.0,757.0,0.6162147753906251,False,2.5178335535006604,43148.99999999999,-0.11862647076482004
51,AMD,2020-08-20,76.87999725341797,-9.620002746582031,86.5,0.52,0.5,0.53,-1.03,-66.451614,333.0,224.0,0.6181678808593751,False,1.4866071428571428,11648.0,-0.1251301130367085
52,AMD,2020-08-20,76.87999725341797,-10.120002746582031,87.0,0.47,0.43,0.51,-0.91999996,-66.18705,740.0,521.0,0.6215858154296876,False,1.420345489443378,24486.999999999996,-0.131633755308597
53,AMD,2020-08-20,76.87999725341797,-10.620002746582031,87.5,0.4,0.39,0.45,-0.87,-68.50394,817.0,8530.0,0.622074091796875,False,0.09577960140679953,341200.0,-0.1381373975804855
54,AMD,2020-08-20,76.87999725341797,-11.120002746582031,88.0,0.33,0.35,0.52,-0.80999994,-71.05263,412.0,439.0,0.647464462890625,False,0.9384965831435079,14487.0,-0.14464103985237398
57,AMD,2020-08-20,76.87999725341797,-13.120002746582031,90.0,0.27,0.26,0.28,-0.55999994,-67.46987,4360.0,11849.0,0.6425816992187501,False,0.3679635412271078,319923.0,-0.17065560893992796
59,AMD,2020-08-20,76.87999725341797,-15.120002746582031,92.0,0.19,0.16,0.32,-0.41000003,-68.333336,272.0,311.0,0.6914093359375001,False,0.8745980707395499,5909.0,-0.1966701780274819
