,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
51,ATVI,2020-08-20,82.47000122070312,-12.529998779296875,95.0,0.17,0.14,0.21,-0.24,-58.536583,391.0,3002.0,0.46582565429687506,False,0.1302465023317788,51034.0,-0.15193401956869823
52,ATVI,2020-08-20,82.47000122070312,-17.529998779296875,100.0,0.08,0.08,0.09,-0.120000005,-60.000004,421.0,5506.0,0.5019581054687501,False,0.0764620414093716,44048.0,-0.2125621258617876
61,ADBE,2020-08-20,449.57000732421875,-50.42999267578125,500.0,0.63,0.5,0.74,-0.52,-45.217392,240.0,0.0,0.34009448974609374,False,inf,0.0,-0.11217383689791474
47,AMD,2020-08-20,84.8499984741211,-10.150001525878906,95.0,0.78,0.76,0.78,-0.35000002,-30.973452,5815.0,10198.0,0.5590864404296876,False,0.5702098450676604,795444.0,-0.11962288401189089
48,AMD,2020-08-20,84.8499984741211,-15.150001525878906,100.0,0.42,0.38,0.42,-0.16,-27.586206,3594.0,10797.0,0.6005899316406251,False,0.33287024173381496,453474.0,-0.17855040422304302
49,AMD,2020-08-20,84.8499984741211,-20.150001525878906,105.0,0.23,0.14,0.29,-0.10000001,-30.303032,387.0,1768.0,0.639652041015625,False,0.21889140271493213,40664.00000000001,-0.2374779244341952
50,AMD,2020-08-20,84.8499984741211,-25.150001525878906,110.0,0.14,0.14,0.15,-0.09,-39.130436,907.0,1222.0,0.6972686523437501,False,0.7422258592471358,17108.0,-0.29640544464534735
51,AMD,2020-08-20,84.8499984741211,-30.150001525878906,115.0,0.11,0.06,0.15,-0.040000007,-26.666672,360.0,,0.7539087109375,False,,,-0.3553329648564995
325,AMZN,2020-08-20,3167.4599609375,-332.5400390625,3500.0,11.0,10.7,11.45,-4.1000004,-27.15232,1209.0,2093.0,0.3904327314758301,False,0.577639751552795,2302300.0,-0.10498634336772336
343,AMZN,2020-08-20,3167.4599609375,-832.5400390625,4000.0,1.95,1.8,2.0,-0.6299999,-24.4186,388.0,1971.0,0.5438888385009766,False,0.19685438863521054,384345.0,-0.2628415352773981
19,AAL,2020-08-20,13.029999732971191,-1.4700002670288086,14.5,0.41,0.39,0.42,-0.030000001,-6.818182,861.0,1701.0,0.9023447265625,False,0.5061728395061729,69741.0,-0.11281659993507988
20,AAL,2020-08-20,13.029999732971191,-1.9700002670288086,15.0,0.34,0.32,0.35,0.0,0.0,21285.0,34834.0,0.9492192578124999,False,0.6110409370155595,1184356.0000000002,-0.15118958613973782
21,AAL,2020-08-20,13.029999732971191,-2.4700002670288086,15.5,0.28,0.25,0.28,-0.00999999,-3.4482725,461.0,3628.0,0.9726565234375,False,0.1270672546857773,101584.00000000001,-0.18956257234439575
22,AAL,2020-08-20,13.029999732971191,-2.9700002670288086,16.0,0.23,0.23,0.24,-0.019999996,-7.999998,802.0,7462.0,1.0312548437500002,False,0.10747788796569284,171626.0,-0.22793555854905367
24,AAL,2020-08-20,13.029999732971191,-3.9700002670288086,17.0,0.17,0.15,0.17,0.0,0.0,1969.0,9530.0,1.0859420703125,False,0.20661070304302204,162010.0,-0.30468153095836953
26,AAL,2020-08-20,13.029999732971191,-4.970000267028809,18.0,0.14,0.11,0.15,0.010000005,7.6923122,292.0,5066.0,1.1796916015624999,False,0.05763916304776944,70924.00000000001,-0.3814275033676854
29,AAL,2020-08-20,13.029999732971191,-6.970000267028809,20.0,0.1,0.08,0.1,0.0,0.0,458.0,15338.0,1.3359408203124996,False,0.029860477246055547,153380.00000000003,-0.5349194481863171
