,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
26,ABBV,2020-09-17,94.3499984741211,-10.650001525878906,105.0,0.05,0.05,0.06,-0.009999998,-16.666664,385.0,6982.0,0.22266402343749997,0.0,0.05514179318246921,34910.0,-0.11287760146387342
21,AMD,2020-09-17,86.0199966430664,-8.980003356933594,95.0,1.52,1.48,1.56,-0.14999998,-8.982035,3886.0,3422.0,0.5202684692382812,0.0,1.1355932203389831,520144.00000000006,-0.10439436999975077
22,AMD,2020-09-17,86.0199966430664,-13.980003356933594,100.0,0.86,0.85,0.88,-0.07999998,-8.510636,3556.0,11528.0,0.5444381494140625,0.0,0.30846634281748786,991408.0,-0.16252038947342187
23,AMD,2020-09-17,86.0199966430664,-18.980003356933594,105.0,0.52,0.5,0.52,-0.050000012,-8.771933,467.0,4554.0,0.5712933496093751,0.0,0.10254721124286342,236808.0,-0.22064640894709295
24,AMD,2020-09-17,86.0199966430664,-23.980003356933594,110.0,0.31,0.29,0.32,-0.060000002,-16.216217,641.0,2225.0,0.5961954443359375,0.0,0.28808988764044946,68975.0,-0.27877242842076405
25,AMD,2020-09-17,86.0199966430664,-28.980003356933594,115.0,0.21,0.21,0.23,-0.040000007,-16.000002,921.0,1216.0,0.63867548828125,0.0,0.7574013157894737,25536.0,-0.3368984478944351
28,AMD,2020-09-17,86.0199966430664,-43.980003356933594,130.0,0.08,0.03,0.08,-0.020000003,-20.000004,247.0,854.0,0.6953155468750001,0.0,0.2892271662763466,6832.000000000001,-0.5112765063154484
30,AMD,2020-09-17,86.0199966430664,-53.980003356933594,140.0,0.04,0.04,0.05,-0.030000001,-42.857143,568.0,2116.0,0.7812521875,0.0,0.2684310018903592,8464.0,-0.6275285452627906
112,GOOGL,2020-09-17,1644.1300048828125,-175.8699951171875,1820.0,5.55,7.1,8.6,2.5500002,85.00001,232.0,314.0,0.3418950088500976,0.0,0.7388535031847133,174270.0,-0.10696842378332659
311,AMZN,2020-09-17,3441.85009765625,-358.14990234375,3800.0,39.3,37.2,39.7,14.219999,56.698563,557.0,761.0,0.4372691161346436,0.0,0.7319316688567674,2990730.0,-0.10405737965974593
312,AMZN,2020-09-17,3441.85009765625,-408.14990234375,3850.0,32.75,31.2,33.3,12.200001,59.3674,275.0,266.0,0.443441234588623,0.0,1.0338345864661653,871150.0,-0.11858445044474258
315,AMZN,2020-09-17,3441.85009765625,-558.14990234375,4000.0,19.5,18.85,20.6,5.3999996,38.297867,3390.0,2901.0,0.4672904833984375,0.0,1.1685625646328852,5656950.0,-0.16216566279973255
325,AMZN,2020-09-17,3441.85009765625,-1058.14990234375,4500.0,6.4,5.65,7.2,1.3499999,26.732672,284.0,345.0,0.5665936895751953,0.0,0.8231884057971014,220800.0,-0.30743637064969914
333,AMZN,2020-09-17,3441.85009765625,-1458.14990234375,4900.0,3.2,2.84,3.95,0.29999995,10.344826,224.0,400.0,0.6444737701416017,0.0,0.56,128000.0,-0.4236529369296724
335,AMZN,2020-09-17,3441.85009765625,-1558.14990234375,5000.0,2.9,2.8,3.0,0.45000005,18.367348,1319.0,2547.0,0.6609530975341797,0.0,0.5178641539065567,738630.0,-0.4527070784996657
12,AAL,2020-09-17,12.78499984741211,-2.2150001525878906,15.0,0.37,0.37,0.39,-0.120000005,-24.489796,1877.0,30585.0,0.8437515624999999,0.0,0.06136995259113945,1131645.0,-0.17324991623181304
14,AAL,2020-09-17,12.78499984741211,-4.215000152587891,17.0,0.2,0.19,0.22,-0.03999999,-16.666664,240.0,2730.0,0.9589847851562499,0.0,0.08791208791208792,54600.0,-0.3296832383960548
16,AAL,2020-09-17,12.78499984741211,-6.215000152587891,19.0,0.12,0.11,0.14,-0.020000003,-14.285716,343.0,1283.0,1.0625046875000002,0.0,0.2673421667965705,15396.0,-0.48611656056029656
17,AAL,2020-09-17,12.78499984741211,-7.215000152587891,20.0,0.1,0.09,0.1,0.0,0.0,208.0,7735.0,1.09375453125,0.0,0.02689075630252101,77350.0,-0.5643332216424174
11,AIG,2020-09-17,29.059999465942383,-3.940000534057617,33.0,0.17,0.15,0.18,0.0,0.0,258.0,1997.0,0.41992767578125,0.0,0.12919379068602904,33949.0,-0.1355815762720575
93,AAPL,2020-09-17,506.0899963378906,-53.910003662109375,560.0,9.4,9.35,9.5,2.8499994,43.51144,567.0,3497.0,0.5379684875488282,0.0,0.16213897626537033,3287180.0000000005,-0.10652256328361882
94,AAPL,2020-09-17,506.0899963378906,-58.910003662109375,565.0,8.4,8.5,8.85,2.4499998,41.176468,367.0,608.0,0.5441329766845704,0.0,0.6036184210526315,510720.0,-0.11640222902722257
95,AAPL,2020-09-17,506.0899963378906,-63.910003662109375,570.0,7.85,7.75,8.1,2.4499998,45.37037,502.0,1071.0,0.5485274639892579,0.0,0.46872082166199813,840735.0,-0.1262818947708263
97,AAPL,2020-09-17,506.0899963378906,-73.91000366210938,580.0,6.6,6.55,6.6,2.0499997,45.054935,1553.0,1295.0,0.5559736785888674,0.0,1.1992277992277993,854700.0,-0.14604122625803378
99,AAPL,2020-09-17,506.0899963378906,-83.91000366210938,590.0,5.6,5.5,5.8,1.79,46.98163,661.0,4600.0,0.5697064514160157,0.0,0.14369565217391303,2576000.0,-0.16580055774524127
101,AAPL,2020-09-17,506.0899963378906,-93.91000366210938,600.0,4.77,4.75,4.8,1.4200001,42.388065,2614.0,8915.0,0.5795940478515625,0.0,0.2932136848008974,4252455.0,-0.18555988923244873
103,AAPL,2020-09-17,506.0899963378906,-103.91000366210938,610.0,4.09,4.05,4.3,1.2,41.52249,220.0,819.0,0.5944864770507813,0.0,0.2686202686202686,334971.0,-0.20531922071965622
111,AAPL,2020-09-17,506.0899963378906,-143.91000366210938,650.0,2.48,2.45,2.5,0.61,32.620323,269.0,1505.0,0.6467320483398438,0.0,0.1787375415282392,373240.0,-0.28435654666848614
120,AAPL,2020-09-17,506.0899963378906,-193.91000366210938,700.0,1.5,1.46,1.5,0.26999998,21.951218,310.0,3576.0,0.7138700488281251,0.0,0.08668903803131991,536400.0,-0.3831532041045235
18,T,2020-09-17,29.989999771118164,-3.010000228881836,33.0,0.02,0.02,0.03,0.0,0.0,344.0,41564.0,0.22071091796874998,0.0,0.008276393032431913,83128.0,-0.10036679732757495
7,AVB,2020-09-17,153.85000610351562,-16.149993896484375,170.0,0.3,0.05,0.4,-0.099999994,-24.999998,224.0,145.0,0.2802806347656249,0.0,1.5448275862068965,4350.0,-0.10497233185430034
