,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
73,AAPl,2020-08-20,435.75,-44.25,480.0,3.4,3.2,3.5,1.45,74.35898,5286.0,1333,0.4279842358398438,False,3.9654913728432106,1797239.9999999998,-0.10154905335628227
74,AAPl,2020-08-20,435.75,-49.25,485.0,3.0,2.5,3.6,1.28,74.4186,1190.0,759,0.46155323608398446,False,1.5678524374176548,357000.0,-0.11302352266207688
75,AAPl,2020-08-20,435.75,-54.25,490.0,2.65,2.5,3.2,1.1500001,76.66667,1745.0,632,0.47223428161621095,False,2.7610759493670884,462425.0,-0.12449799196787148
76,AAPl,2020-08-20,435.75,-59.25,495.0,2.32,1.39,2.87,0.9599999,70.588234,1156.0,477,0.4835867071533204,False,2.4234800838574424,268191.99999999994,-0.1359724612736661
77,AAPl,2020-08-20,435.75,-64.25,500.0,2.12,2.07,2.35,0.89999986,73.77048,10427.0,2934,0.4821829125976563,False,3.5538513974096797,2210524.0,-0.1474469305794607
78,AAPl,2020-08-20,435.75,-69.25,505.0,1.87,1.52,2.23,0.81000006,76.4151,389.0,717,0.500005,False,0.5425383542538355,72743.0,-0.1589213998852553
79,AAPl,2020-08-20,435.75,-74.25,510.0,1.68,0.99,1.73,0.67999995,67.99999,1574.0,344,0.49219257812500006,False,4.575581395348837,264432.0,-0.1703958691910499
80,AAPl,2020-08-20,435.75,-79.25,515.0,1.54,0.88,2.35,0.67999995,79.069756,322.0,787,0.5067188000488281,False,0.409148665819568,49588.0,-0.18187033849684453
81,AAPl,2020-08-20,435.75,-84.25,520.0,1.55,0.88,1.81,0.71999997,86.74699,1414.0,1266,0.507817421875,False,1.1169036334913112,219170.00000000003,-0.19334480780263913
82,AAPl,2020-08-20,435.75,-89.25,525.0,1.44,0.55,1.33,0.6700001,87.013,322.0,248,0.5275926147460939,False,1.2983870967741935,46368.0,-0.20481927710843373
83,AAPl,2020-08-20,435.75,-94.25,530.0,1.69,1.0,1.69,1.03,156.06061,331.0,425,0.5493209130859377,False,0.7788235294117647,55939.0,-0.21629374641422836
84,AAPl,2020-08-20,435.75,-99.25,535.0,1.12,0.4,1.44,0.45999998,69.69696,257.0,305,0.5285691674804689,False,0.8426229508196721,28784.000000000004,-0.22776821572002295
85,AAPl,2020-08-20,435.75,-104.25,540.0,1.0,0.15,1.0,0.38,61.290325,583.0,392,0.5041553491210937,False,1.4872448979591837,58300.0,-0.23924268502581755
86,AAPl,2020-08-20,435.75,-109.25,545.0,1.05,0.05,1.25,0.46999997,81.034485,321.0,264,0.5324753784179688,False,1.2159090909090908,33705.0,-0.2507171543316122
87,AAPl,2020-08-20,435.75,-114.25,550.0,0.84,0.75,0.89,0.25,42.372883,2843.0,926,0.5725140405273439,False,3.070194384449244,238812.0,-0.2621916236374068
89,AAPl,2020-08-20,435.75,-124.25,560.0,0.75,0.42,0.75,0.31,70.454544,668.0,182,0.5747112841796875,False,3.67032967032967,50100.0,-0.285140562248996
90,AAPl,2020-08-20,435.75,-129.25,565.0,0.73,0.26,0.68,0.36,97.2973,413.0,95,0.5712933496093751,False,4.347368421052631,30149.0,-0.2966150315547906
92,AAPl,2020-08-20,435.75,-139.25,575.0,0.57,0.1,0.59,0.20999998,58.333324,266.0,857,0.5766643896484375,False,0.3103850641773629,15161.999999999998,-0.31956397016637983
93,AAPl,2020-08-20,435.75,-144.25,580.0,0.56,0.26,0.8,0.24000001,75.00001,384.0,293,0.6301306518554688,False,1.310580204778157,21504.000000000004,-0.33103843947217443
94,AAPl,2020-08-20,435.75,-149.25,585.0,0.5,0.1,0.5,0.21000001,72.413795,547.0,235,0.5952188916015625,False,2.3276595744680852,27350.0,-0.342512908777969
95,AAPl,2020-08-20,435.75,-154.25,590.0,0.45,0.42,0.45,0.16999999,60.71428,3676.0,2137,0.6420934228515626,False,1.7201684604585867,165420.0,-0.3539873780837636
30,MSFT,2020-08-20,216.5399932861328,-23.460006713867188,240.0,1.27,1.25,1.28,0.98,337.93106,7437.0,14005,0.40418076293945315,False,0.5310246340592646,944499.0,-0.10834029482427976
31,MSFT,2020-08-20,216.5399932861328,-28.460006713867188,245.0,0.94,0.91,1.05,0.72,327.27274,1438.0,164,0.4338435522460938,False,8.768292682926829,135172.0,-0.13143071763311892
32,MSFT,2020-08-20,216.5399932861328,-33.46000671386719,250.0,0.72,0.71,0.72,0.55,323.52942,7284.0,11809,0.44116769775390624,False,0.6168176814294183,524448.0,-0.15452114044195808
33,MSFT,2020-08-20,216.5399932861328,-38.46000671386719,255.0,0.53,0.47,0.93,0.39,278.5714,545.0,74,0.5161181201171875,False,7.364864864864865,28885.000000000004,-0.17761156325079724
34,MSFT,2020-08-20,216.5399932861328,-43.46000671386719,260.0,0.43,0.39,0.44,0.31,258.33334,1675.0,6540,0.47900911621093745,False,0.2561162079510703,72025.0,-0.2007019860596364
36,MSFT,2020-08-20,216.5399932861328,-53.46000671386719,270.0,0.31,0.3,0.34,0.23,287.5,1667.0,2689,0.5258836474609375,False,0.6199330606173299,51677.0,-0.24688283167731473
38,MSFT,2020-08-20,216.5399932861328,-63.46000671386719,280.0,0.25,0.18,0.25,0.18,257.14288,437.0,1446,0.559574716796875,False,0.30221300138312585,10925.0,-0.29306367729499305
40,MSFT,2020-08-20,216.5399932861328,-73.46000671386719,290.0,0.18,0.17,0.18,0.15,500.00006,1093.0,3672,0.6044961425781252,False,0.2976579520697168,19673.999999999996,-0.3392445229126714
41,MSFT,2020-08-20,216.5399932861328,-78.46000671386719,295.0,0.16,0.16,0.2,0.14,700.0,268.0,166,0.6367223828125,False,1.6144578313253013,4288.0,-0.36233494572151054
42,MSFT,2020-08-20,216.5399932861328,-83.46000671386719,300.0,0.15,0.14,0.15,0.13000001,650.00006,1584.0,62,0.64648791015625,False,25.548387096774192,23760.0,-0.3854253685303497
13,NCLH,2020-08-20,13.0600004196167,-1.9399995803833008,15.0,0.5,0.48,0.6,-0.20999998,-29.577463,1127.0,4010,1.0371141894531253,False,0.2810473815461347,56350.0,-0.14854513920760182
15,NCLH,2020-08-20,13.0600004196167,-2.939999580383301,16.0,0.31,0.25,0.35,-0.19,-38.0,237.0,674,0.98437515625,False,0.3516320474777448,7347.0,-0.22511481515477527
18,NCLH,2020-08-20,13.0600004196167,-4.439999580383301,17.5,0.18,0.17,0.22,-0.109999985,-37.93103,233.0,12900,1.08203583984375,False,0.01806201550387597,4194.0,-0.33996932907553545
19,NCLH,2020-08-20,13.0600004196167,-4.939999580383301,18.0,0.17,0.13,0.2,-0.06999999,-29.166666,334.0,495,1.1015669921875002,False,0.6747474747474748,5678.0,-0.3782541670491222
23,NCLH,2020-08-20,13.0600004196167,-6.939999580383301,20.0,0.09,0.08,0.09,-0.03999999,-30.769226,814.0,6130,1.1640666796875,False,0.13278955954323002,7325.999999999999,-0.5313935189434691
