,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
22,ABBV,2020-08-20,96.83000183105469,-13.169998168945312,110.0,0.48,0.46,0.51,-0.08000001,-14.285716,929.0,6773.0,0.2973703076171874,False,0.13716226192233869,325104.0,-0.13601154518125308
23,ATVI,2020-08-20,81.2699966430664,-8.730003356933594,90.0,1.39,1.35,1.55,0.049999952,3.7313397,510.0,2009.0,0.40405869384765625,False,0.2538576406172225,279251.0,-0.10741975781388689
25,ATVI,2020-08-20,81.2699966430664,-18.730003356933594,100.0,0.42,0.38,0.48,0.030000001,7.692308,1972.0,1085.0,0.43457596679687505,False,1.8175115207373271,45570.0,-0.23046639757098544
10,AMD,2020-08-20,55.880001068115234,-6.619998931884766,62.5,2.39,2.32,2.6,-0.5999999,-20.066885,875.0,3015.0,0.63867548828125,False,0.2902155887230514,720585.0,-0.11846812464830274
11,AMD,2020-08-20,55.880001068115234,-9.119998931884766,65.0,1.82,1.81,2.0,-0.62,-25.409836,4497.0,9332.0,0.6447789428710937,False,0.48189027003857693,1698424.0000000002,-0.16320684963423485
12,AMD,2020-08-20,55.880001068115234,-14.119998931884766,70.0,1.13,1.11,1.14,-0.35000002,-23.64865,1505.0,3288.0,0.6552768847656252,False,0.4577250608272506,371543.99999999994,-0.25268429960609906
13,AMD,2020-08-20,55.880001068115234,-19.119998931884766,75.0,0.7,0.69,0.82,-0.25,-26.31579,453.0,840.0,0.6909210595703126,False,0.5392857142857143,58800.0,-0.3421617495779633
17,AMD,2020-08-20,55.880001068115234,-39.119998931884766,95.0,0.23,0.22,0.23,-0.040000007,-14.814816,1435.0,1869.0,0.8242205078124999,False,0.7677902621722846,42987.0,-0.7000715494654202
7,MO,2020-08-20,40.27000045776367,-4.729999542236328,45.0,0.36,0.35,0.38,0.15000002,71.42859,1490.0,1163.0,0.3232489550781249,False,1.2811693895098881,41868.0,-0.11745715143950115
285,AMZN,2020-08-20,3200.0,-400.0,3600.0,89.05,84.5,91.3,11.050003,14.166671,277.0,131.0,0.5138979885101318,False,2.114503816793893,1166555.0,-0.125
286,AMZN,2020-08-20,3200.0,-420.0,3620.0,85.65,80.95,89.85,10.400002,13.8206005,228.0,63.0,0.5190935542297364,False,3.619047619047619,539595.0000000001,-0.13125
302,AMZN,2020-08-20,3200.0,-930.0,4130.0,35.35,30.85,37.7,6.3499985,21.896547,487.0,1238.0,0.587444616317749,False,0.39337641357027464,4376330.0,-0.290625
308,AMZN,2020-08-20,3200.0,-1200.0,4400.0,23.9,21.15,27.0,3.8599987,19.26147,725.0,731.0,0.6308172904968261,False,0.9917920656634747,1747089.9999999998,-0.375
11,AAL,2020-08-20,11.9399995803833,-2.060000419616699,14.0,1.12,1.07,1.13,0.20999998,23.07692,1429.0,8122.0,1.1259809326171877,False,0.17594188623491752,909664.0000000001,-0.17252935443994116
12,AAL,2020-08-20,11.9399995803833,-3.060000419616699,15.0,0.88,0.78,0.9,0.19,27.536232,1917.0,15520.0,1.1142622412109375,False,0.12351804123711341,1365760.0,-0.25628145118565127
13,AAL,2020-08-20,11.9399995803833,-4.060000419616699,16.0,0.7,0.59,0.7,0.15999997,29.629622,1390.0,4705.0,1.1103560107421875,False,0.29543039319872477,329350.0,-0.3400335479313613
14,AAL,2020-08-20,11.9399995803833,-5.060000419616699,17.0,0.54,0.49,0.56,0.100000024,22.727278,3078.0,11750.0,1.1328168359375002,False,0.26195744680851063,634500.0,-0.4237856446770714
