,Symbol,Exp_Date,stock_price,Distance OTM,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,V/OI,Value,Pct_OTM
52,ATVI,2020-08-20,80.4000015258789,-9.599998474121094,90.0,0.06,0.05,0.06,-0.010000002,-14.285716,1126.0,0.0,0.4335994140625,False,inf,0.0,-0.1194029638299332
63,ATVI,2020-08-20,80.4000015258789,-19.599998474121094,100.0,0.02,0.01,0.02,0.01,100.0,353.0,5033.0,0.6250037500000001,False,0.07013709517186568,10066.0,-0.243781070922148
57,AMD,2020-08-20,81.30000305175781,-8.699996948242188,90.0,0.24,0.24,0.25,-0.23,-48.93617,5457.0,10970.0,0.534184345703125,False,0.4974475843208751,263280.0,-0.10701102855683205
58,AMD,2020-08-20,81.30000305175781,-9.699996948242188,91.0,0.19,0.18,0.23,-0.19,-50.0,222.0,559.0,0.55273884765625,False,0.39713774597495527,10621.0,-0.1193111510963524
59,AMD,2020-08-20,81.30000305175781,-10.699996948242188,92.0,0.17,0.16,0.18,-0.17,-50.0,208.0,318.0,0.56836369140625,False,0.6540880503144654,5406.0,-0.13161127363587274
63,AMD,2020-08-20,81.30000305175781,-13.699996948242188,95.0,0.11,0.11,0.16,-0.08,-42.105263,3950.0,9160.0,0.65039412109375,False,0.43122270742358076,100760.0,-0.16851164125443382
66,AMD,2020-08-20,81.30000305175781,-18.699996948242188,100.0,0.08,0.07,0.08,-0.010000005,-11.111116,1164.0,9644.0,0.7421900781249999,False,0.12069680630443799,77152.0,-0.23001225395203562
334,AMZN,2020-08-20,3148.02001953125,-321.97998046875,3470.0,2.15,1.59,2.35,-3.1,-59.047615,576.0,121.0,0.38495488098144526,False,4.760330578512397,26014.999999999996,-0.10228015656542547
337,AMZN,2020-08-20,3148.02001953125,-351.97998046875,3500.0,1.82,1.68,1.98,-2.0299997,-52.727264,1425.0,2088.0,0.4005797247314453,False,0.6824712643678161,380016.00000000006,-0.11180995618991042
342,AMZN,2020-08-20,3148.02001953125,-431.97998046875,3580.0,0.97,0.58,1.32,-1.3999999,-59.071724,274.0,107.0,0.44171700866699215,False,2.560747663551402,10379.0,-0.13722275518853694
343,AMZN,2020-08-20,3148.02001953125,-451.97998046875,3600.0,1.11,1.0,1.2,-1.1,-49.773754,591.0,896.0,0.4515435705566406,False,0.6595982142857143,99456.0,-0.14357595493819358
349,AMZN,2020-08-20,3148.02001953125,-551.97998046875,3700.0,0.61,0.12,0.93,-0.88,-59.060402,269.0,878.0,0.5111132873535156,False,0.30637813211845105,53558.00000000001,-0.17534195368647673
353,AMZN,2020-08-20,3148.02001953125,-751.97998046875,3900.0,0.39,0.2,0.6,-0.23000002,-37.09678,295.0,736.0,0.5913126806640626,False,0.4008152173913043,28704.000000000004,-0.23887395118304303
364,AMZN,2020-08-20,3148.02001953125,-1151.97998046875,4300.0,0.07,0.07,0.08,-0.16,-69.565216,491.0,1175.0,0.710940390625,False,0.4178723404255319,8225.000000000002,-0.36593794617617564
22,AAL,2020-08-20,13.329999923706055,-1.6700000762939453,15.0,0.15,0.15,0.16,-0.019999996,-11.764703,7752.0,52917.0,0.8867198828124999,False,0.14649356539486366,793754.9999999999,-0.12528132677060405
23,AAL,2020-08-20,13.329999923706055,-2.1700000762939453,15.5,0.13,0.11,0.13,0.0,0.0,2663.0,4852.0,0.9531254687499999,False,0.548845836768343,63076.0,-0.1627907043296242
24,AAL,2020-08-20,13.329999923706055,-2.6700000762939453,16.0,0.11,0.1,0.11,0.0,0.0,762.0,9806.0,1.0468797656250002,False,0.07770752600448705,107866.00000000001,-0.20030008188864432
25,AAL,2020-08-20,13.329999923706055,-3.1700000762939453,16.5,0.09,0.08,0.1,0.010000005,12.500008,1788.0,2048.0,1.125004375,False,0.873046875,18432.0,-0.23780945944766446
